	token	gold	model
2230	de	['']	[]
2231	Weekberichten	['']	[]
2232	is	['']	[]
2233	in	['']	[]
2234	de	['']	[]
2235	loop	['']	[]
2236	der	['']	[]
2237	jaren	['']	[]
2238	op	['']	[]
2239	die	['']	[]
2240	manier	['']	[]
2241	geleidelijk	['']	[]
2242	gegroeid	['']	[]
2243	.	['']	[]
2244	Dit	['']	[]
2245	is	['']	[]
2246	met	['']	[]
2247	name	['']	[]
2248	zo	['']	[]
2249	gegroeid	['']	[]
2250	omdat	['']	[]
2251	buitenlandse	['']	[]
2252	partners	['']	[]
2253	graag	['']	[]
2254	meer	['']	[]
2255	wilden	['']	[]
2256	weten	['']	[]
2257	over	['']	[]
2258	de	['']	[]
2259	jihadistische	['']	[]
2260	dreiging	['']	[]
2261	in	['']	[]
2262	Nederland	['']	[]
2263	.	['']	[]
2264	De	['']	[]
2265	achtergrond	['']	[]
2266	hiervan	['']	[]
2267	was	['']	[]
2268	het	['']	[]
2269	vergroten	['']	[]
2270	van	['']	[]
2271	de	['']	[]
2272	internationale	['']	[]
2273	kennispositie	['']	[]
2274	op	['']	[]
2275	de	['']	[]
2276	ontwikkeling	['']	[]
2277	van	['']	[]
2278	het	['']	[]
2279	Jihadisme	['']	[]
2280	.	['']	[]
2281	De	['']	[]
2282	Weekberichten	['']	[]
2283	zijn	['']	[]
2284	overigens	['']	[]
2285	altijd	['']	[]
2286	in	['']	[]
2287	het	['']	[]
2288	Nederlands	['']	[]
2289	geschreven	['']	[]
2290	en	['']	[]
2291	nooit	['']	[]
2292	vertaald	['']	[]
2293	.	['']	[]
2294	Vraag	['']	[]
2295	15	['']	[]
2296	Welke	['']	[]
2297	gevolgen	['']	[]
2298	heeft	['']	[]
2299	dit	['']	[]
2300	gehad	['']	[]
2301	?	['']	[]
2302	Welke	['']	[]
2303	acties	['']	[]
2304	zijn	['']	[]
2305	ondernomen	['']	[]
2306	door	['']	[]
2307	andere	['']	[]
2308	partijen	['']	[]
2309	op	['']	[]
2310	basis	['']	[]
2311	van	['']	[]
2312	deze	['']	[]
2313	informatie	['']	[]
2314	?	['']	[]
2315	Indien	['']	[]
2316	dit	['']	[]
2317	onbekend	['']	[]
2318	is	['']	[]
2319	,	['']	[]
2320	bent	['']	[]
2321	u	['B_PER_3']	['B_PER_16']
2322	bereid	['']	[]
2323	hier	['']	[]
2324	onderzoek	['']	[]
2325	naar	['']	[]
2326	te	['']	[]
2327	doen	['']	[]
2328	?	['']	[]
2329	Zo	['']	[]
2330	ja	['']	[]
2331	,	['']	[]
2332	op	['']	[]
2333	welke	['']	[]
2334	wijze	['']	[]
2335	en	['']	[]
2336	met	['']	[]
2337	welk	['']	[]
2338	tijdspad	['']	[]
2339	?	['']	[]
2340	Zo	['']	[]
2341	nee	['']	[]
2342	,	['']	[]
2343	waarom	['']	[]
2344	niet	['']	[]
2345	?	['']	[]
2346	Antwoord	['']	[]
2347	15	['']	[]
2348	De	['']	[]
2349	Weekberichten	['']	[]
2350	zijn	['']	[]
2351	gedurende	['']	[]
2352	langere	['']	[]
2353	tijd	['']	[]
2354	naar	['']	[]
2355	verschillende	['']	[]
2356	organisaties	['']	[]
2357	en	['']	[]
2358	partners	['']	[]
2359	verzonden	['']	[]
2360	.	['']	[]
2361	Het	['']	[]
2362	is	['']	[]
2363	niet	['']	[]
2364	mogelijk	['']	[]
2365	om	['']	[]
2366	te	['']	[]
2367	achterhalen	['']	[]
2368	of	['']	[]
2369	in	['']	[]
2370	een	['']	[]
2371	enkel	['']	[]
2372	geval	['']	[]
2373	actie	['']	[]
2374	is	['']	[]
2375	ondernomen	['']	[]
2376	door	['']	[]
2377	partijen	['']	[]
2378	op	['']	[]
2379	basis	['']	[]
2380	van	['']	[]
2381	deze	['']	[]
2382	informatie	['']	[]
2383	.	['']	[]
2384	Eventuele	['']	[]
2385	ondernomen	['']	[]
2386	acties	['']	[]
2387	zou	['']	[]
2388	ik	['']	['B_PER_15']
2389	ook	['']	[]
2390	onwenselijk	['']	[]
2391	vinden	['']	[]
2392	.	['']	[]
2393	Daarnaast	['']	[]
2394	benadruk	['']	[]
2395	ik	['']	['B_PER_15']
2396	ook	['']	[]
2397	dat	['']	[]
2398	reeds	['']	[]
2399	eerder	['']	[]
2400	besloten	['']	[]
2401	is	['']	[]
2402	om	['']	[]
2403	het	['']	[]
2404	opstellen	['']	[]
2405	en	['']	[]
2406	verzenden	['']	[]
2407	van	['']	[]
2408	de	['']	[]
2409	weekberichten	['']	[]
2410	te	['']	[]
2411	staken	['']	[]
2412	.	['']	[]
2413	Ook	['']	[]
2414	het	['']	[]
2415	wetsvoorstel	['']	[]
2416	maakt	['']	[]
2417	het	['']	[]
2418	niet	['']	[]
2419	mogelijk	['']	[]
2420	om	['']	[]
2421	dergelijke	['']	[]
2422	weekberichten	['']	[]
2423	opnieuw	['']	[]
2424	op	['']	[]
2425	te	['']	[]
2426	stellen	['']	[]
2427	,	['']	[]
2428	waardoor	['']	[]
2429	ook	['']	[]
2430	eventuele	['']	[]
2431	gevolgen	['']	[]
2432	niet	['']	[]
2433	langer	['']	[]
2434	aan	['']	[]
2435	de	['']	[]
2436	orde	['']	[]
2437	zijn	['']	[]
2438	.	['']	[]
2439	Vraag	['']	[]
2440	16	['']	[]
2441	Welke	['']	[]
2442	stappen	['']	[]
2443	hebben	['']	[]
2444	u	['']	['B_PER_17']
2445	en	['']	[]
2446	uw	['']	[]
2447	voorganger	['']	[]
2448	gezet	['']	[]
2449	en	['']	[]
2450	maatregelen	['']	[]
2451	genomen	['']	[]
2452	om	['']	[]
2453	te	['']	[]
2454	voorkomen	['']	[]
2455	dat	['']	[]
2456	de	['']	['B_PER_3']
2457	NCTV	['']	['I_PER_3']
2458	intervenieert	['']	[]
2459	in	['']	[]
2460	het	['']	[]
2461	politiek	['']	[]
2462	landschap	['']	[]
2463	door	['']	[]
2464	analyses	['']	[]
2465	uit	['']	[]
2466	te	['']	[]
2467	voeren	['']	[]
2468	en	['']	[]
2469	te	['']	[]
2470	delen	['']	[]
2471	waarbij	['']	[]
2472	de	['']	[]
2473	gegevens	['']	[]
2474	van	['']	[]
2475	democratisch	['']	[]
2476	verkozen	['']	[]
2477	volksvertegenwoordigers	['']	[]
2478	zijn	['']	[]
2479	meegenomen	['']	[]
2480	?	['']	[]
2481	Antwoord	['']	[]
2482	16	['']	[]
2483	Zoals	['']	[]
2484	ik	['']	['B_PER_15']
2485	schrijf	['']	[]
2486	bij	['']	[]
2487	het	['']	[]
2488	antwoord	['']	[]
2489	op	['']	[]
2490	de	['']	[]
2491	vragen	['']	[]
2492	1	['']	[]
2493	,	['']	[]
2494	2	['']	[]
2495	en	['']	[]
2496	3	['']	[]
2497	klonk	['']	[]
2498	in	['']	[]
2499	een	['']	[]
2500	aantal	['']	[]
2501	Weekberichten	['']	[]
2502	ook	['']	[]
2503	normatieve	['']	[]
2504	stellingnames	['']	[]
2505	door	['']	[]
2506	over	['']	[]
2507	Kamerleden	['B_PER_6']	[]
2508	.	['']	[]
2509	Dat	['']	[]
2510	had	['']	[]
2511	niet	['']	[]
2512	gemoeten	['']	[]
2513	.	['']	[]
2514	Daarom	['']	[]
2515	is	['']	[]
2516	het	['']	[]
2517	opstellen	['']	[]
2518	en	['']	[]
2519	verzenden	['']	[]
2520	van	['']	[]
2521	deze	['']	[]
2522	Weekberich-	['']	[]
2523	ten	['']	[]
2524	gestaakt	['']	[]
2525	en	['']	[]
2526	keren	['']	[]
2527	zij	['']	['B_PER_18']
2528	ook	['']	[]
2529	niet	['']	[]
2530	meer	['']	[]
2531	terug	['']	[]
2532	.	['']	[]
2533	Naar	['']	[]
2534	mijn	['']	['B_PER_15']
2535	oordeel	['']	[]
2536	heeft	['']	[]
2537	de	['']	['B_PER_3']
2538	NCTV	['']	['I_PER_3']
2539	echter	['']	[]
2540	niet	['']	[]
2541	geïntervenieerd	['']	[]
2542	in	['']	[]
2543	het	['']	[]
2544	politieke	['']	[]
2545	landschap	['']	[]
2546	.	['']	[]
2547	Vraag	['']	[]
2548	17	['']	[]
2549	en	['']	[]
2550	18	['']	[]
2551	Wat	['']	[]
2552	is	['']	[]
2553	uw	['']	[]
2554	reactie	['']	[]
2555	op	['']	[]
2556	het	['']	[]
2557	feit	['']	[]
2558	dat	['']	[]
2559	u	['']	['B_PER_19']
2560	door	['']	[]
2561	het	['']	[]
2562	monitoren	['']	[]
2563	van	['']	[]
2564	politieke	['']	[]
2565	partijen	['']	[]
2566	uw	['']	[]
2567	bevoegdheden	['']	[]
2568	heeft	['']	[]
2569	ingezet	['']	[]
2570	tegen	['']	[]
2571	parlementariërs	['']	[]
2572	,	['']	[]
2573	wat	['']	[]
2574	niet	['']	[]
2575	toegestaan	['']	[]
2576	is	['']	[]
2577	?	['']	[]
2578	Bent	['']	[]
2579	u	['']	['B_PER_20']
2580	het	['']	[]
2581	,	['']	[]
2582	in	['']	[]
2583	het	['']	[]
2584	verlengde	['']	[]
2585	van	['']	[]
2586	de	['']	[]
2587	vorige	['']	[]
2588	vraag	['']	[]
2589	,	['']	[]
2590	eens	['']	[]
2591	dat	['']	[]
2592	het	['']	[]
2593	monitoren	['']	[]
2594	van	['']	[]
2595	democratisch	['']	[]
2596	gekozen	['']	[]
2597	volksvertegenwoordigers	['']	[]
2598	van	['']	[]
2599	politieke	['']	[]
2600	partijen	['']	[]
2601	als	['']	[]
2602	DENK	['']	[]
2603	en	['']	[]
2604	BIJ1	['']	[]
2605	,	['']	[]
2606	in	['']	[]
2607	het	['']	[]
2608	kader	['']	[]
2609	van	['']	[]
2610	terrorismebestrijding	['']	[]
2611	en	['']	[]
2612	nationale	['']	[]
2613	veiligheid	['']	[]
2614	een	['']	[]
2615	directe	['']	[]
2616	bedreiging	['']	[]
2617	vormt	['']	[]
2618	voor	['']	[]
2619	de	['']	[]
2620	democratie	['']	[]
2621	in	['']	[]
2622	Nederland	['']	[]
2623	?	['']	[]
2624	Zo	['']	[]
2625	ja	['']	[]
2626	,	['']	[]
2627	welke	['']	[]
2628	stappen	['']	[]
2629	onderneemt	['']	[]
2630	u	['']	['B_PER_21']
2631	om	['']	[]
2632	deze	['']	[]
2633	dreiging	['']	[]
2634	terug	['']	[]
2635	te	['']	[]
2636	draaien	['']	[]
2637	?	['']	[]
2638	Zo	['']	[]
2639	nee	['']	[]
2640	,	['']	[]
2641	waarom	['']	[]
2642	niet	['']	[]
2643	?	['']	[]
2644	Antwoord	['']	[]
2645	17	['']	[]
2646	en	['']	[]
2647	18	['']	[]
2648	Ik	['']	['B_PER_15']
2649	ben	['']	[]
2650	van	['']	[]
2651	oordeel	['']	[]
2652	dat	['']	[]
2653	er	['']	[]
2654	geen	['']	[]
2655	sprake	['']	[]
2656	is	['']	[]
2657	geweest	['']	[]
2658	van	['']	[]
2659	het	['']	[]
2660	monitoren	['']	[]
2661	van	['']	[]
2662	politieke	['']	[]
2663	partijen	['']	[]
2664	en/of	['']	[]
2665	parlementariërs	['']	[]
2666	.	['']	[]
2667	Wel	['']	[]
2668	zijn	['']	[]
2669	trends	['']	[]
2670	en	['']	[]
2671	fenomenen	['']	[]
2672	in	['']	[]
2673	kaart	['']	[]
2674	gebracht	['']	[]
2675	.	['']	[]
2676	Om	['']	[]
2677	trends	['']	[]
2678	en	['']	[]
2679	fenomenen	['']	[]
2680	op	['']	[]
2681	het	['']	[]
2682	terrein	['']	[]
2683	van	['']	[]
2684	terrorismebestrijding	['']	[]
2685	en	['']	[]
2686	nationale	['']	[]
2687	veiligheid	['']	[]
2688	goed	['']	[]
2689	in	['']	[]
2690	te	['']	[]
2691	schatten	['']	[]
2692	is	['']	[]
2693	het	['']	[]
2694	bij	['']	[]
2695	internetmonitoring	['']	[]
2696	onvermijdelijk	['']	[]
2697	gebleken	['']	[]
2698	dat	['']	[]
2699	openbare	['']	[]
2700	uitingen	['']	[]
2701	van	['']	[]
2702	relevante	['']	[]
2703	spelers	['']	[]
2704	(	['']	[]
2705	personen	['']	[]
2706	en	['']	[]
2707	organisaties	['']	[]
2708	)	['']	[]
2709	in	['']	[]
2710	beeld	['']	[]
2711	komen	['']	[]
2712	.	['']	[]
2713	Zoals	['']	[]
2714	in	['']	[]
2715	eerdere	['']	[]
2716	antwoorden	['']	[]
2717	reeds	['']	[]
2718	is	['']	[]
2719	aangegeven	['']	[]
2720	,	['']	[]
2721	kunnen	['']	[]
2722	ook	['']	[]
2723	uitspraken	['']	[]
2724	van	['']	[]
2725	politici	['']	['B_PER_5']
2726	een	['']	[]
2727	reactie	['']	[]
2728	teweeg-	['']	[]
2729	brengen	['']	[]
2730	.	['']	[]
2731	In	['']	[]
2732	dit	['']	[]
2733	kader	['']	[]
2734	kan	['']	[]
2735	het	['']	[]
2736	van	['']	[]
2737	belang	['']	[]
2738	zijn	['']	[]
2739	voor	['']	[]
2740	de	['']	['B_PER_3']
2741	NCTV	['']	['I_PER_3']
2742	om	['']	[]
2743	dergelijke	['']	[]
2744	uitspraken	['']	[]
2745	te	['']	[]
2746	bezien	['']	[]
2747	in	['']	[]
2748	relatie	['']	[]
2749	tot	['']	[]
2750	die	['']	[]
2751	reacties	['']	[]
2752	en	['']	[]
2753	effecten	['']	[]
2754	.	['']	[]
2755	Dit	['']	[]
2756	doet	['']	[]
2757	de	['']	[]
2758	analyse-afdeling	['']	[]
2759	op	['']	[]
2760	dit	['']	[]
2761	moment	['']	[]
2762	in	['']	[]
2763	zeer	['']	[]
2764	beperkte	['']	[]
2765	mate	['']	[]
2766	.	['']	[]
2767	Gelet	['']	[]
2768	op	['']	[]
2769	het	['']	[]
2770	ontbre-	['']	[]
2771	ken	['']	[]
2772	van	['']	[]
2773	een	['']	[]
2774	wettelijke	['']	[]
2775	grondslag	['']	[]
2776	,	['']	[]
2777	doet	['']	[]
2778	de	['']	['B_PER_3']
2779	NCTV	['']	['I_PER_3']
2780	nu	['']	[]
2781	niet	['']	[]
2782	aan	['']	[]
2783	internetmonito-	['']	[]
2784	2	['']	[]
2785	Zo	['']	[]
2786	is	['']	[]
2787	het	['']	[]
2788	laatste	['']	[]
2789	Weekbericht	['']	[]
2790	verzonden	['']	[]
2791	naar	['']	[]
2792	partners	['']	[]
2793	uit	['']	[]
2794	België	['']	[]
2795	,	['']	[]
2796	Spanje	['']	[]
2797	,	['']	[]
2798	Duitsland	['']	[]
2799	en	['']	[]
2800	Canada	['']	[]
2801	.	['']	[]
2802	Tweede	['']	[]
2803	Kamer	['']	[]
2804	,	['']	[]
2805	vergaderjaar	['']	[]
2806	2021–2022	['']	[]
2807	,	['']	[]
2808	Aanhangsel	['']	[]
2809	5	['']	[]
2810	ring	['']	[]
2811	.	['']	[]
2812	Wel	['']	[]
2813	mag	['']	[]
2814	informatie	['']	[]
2815	die	['']	[]
2816	ketenpartners	['']	[]
2817	verzenden	['']	[]
2818	nog	['']	[]
2819	gelezen	['']	[]
2820	worden	['']	[]
2821	,	['']	[]
2822	alsmede	['']	[]
2823	kranten	['']	[]
2824	en	['']	[]
2825	tijdschriften	['']	[]
2826	.	['']	[]
2827	Om	['']	[]
2828	te	['']	[]
2829	voorkomen	['']	[]
2830	dat	['']	[]
2831	er	['']	[]
2832	enige	['']	[]
2833	twijfel	['']	[]
2834	bestaat	['']	[]
2835	over	['']	[]
2836	wat	['']	[]
2837	de	['']	['B_PER_3']
2838	NCTV	['']	['I_PER_3']
2839	wel	['']	[]
2840	of	['']	[]
2841	niet	['']	[]
2842	mag	['']	[]
2843	,	['']	[]
2844	heeft	['']	[]
2845	het	['']	[]
2846	Kabinet	['']	[]
2847	naar	['']	[]
2848	aanleiding	['']	[]
2849	van	['']	[]
2850	debat	['']	[]
2851	met	['']	[]
2852	de	['']	[]
2853	Tweede	['']	[]
2854	Kamer	['']	[]
2855	en	['']	[]
2856	de	['']	[]
2857	motie	['']	[]
2858	Michon-Derkzen	['B_PER_7']	['B_PER_22']
2859	(	['']	[]
2860	VVD	['']	[]
2861	)	['']	[]
2862	,	['']	[]
2863	ingediend	['']	[]
2864	mede	['']	[]
2865	namens	['']	[]
2866	CDA	['']	[]
2867	,	['']	[]
2868	SGP	['']	[]
2869	,	['']	[]
2870	CU	['']	[]
2871	en	['']	[]
2872	JA213	['']	[]
2873	,	['']	[]
2874	een	['']	[]
2875	wetsvoorstel	['']	[]
2876	aan	['']	[]
2877	uw	['']	[]
2878	Kamer	['']	[]
2879	voorgelegd	['']	[]
2880	om	['']	[]
2881	de	['']	['B_PER_3']
2882	NCTV	['']	['I_PER_3']
2883	te	['']	[]
2884	voorzien	['']	[]
2885	van	['']	[]
2886	een	['']	[]
2887	grondslag	['']	[]
2888	voor	['']	[]
2889	de	['']	[]
2890	verwerking	['']	[]
2891	van	['']	[]
2892	persoonsgegevens	['']	[]
2893	voor	['']	[]
2894	de	['']	[]
2895	uitoefening	['']	[]
2896	van	['']	[]
2897	de	['']	[]
2898	taken	['']	[]
2899	van	['']	[]
2900	de	['']	['B_PER_3']
2901	NCTV	['']	['I_PER_3']
2902	.	['']	[]
2903	Zoals	['']	[]
2904	ook	['']	[]
2905	eerder	['']	[]
2906	gesteld	['']	[]
2907	klonk	['']	[]
2908	in	['']	[]
2909	een	['']	[]
2910	aantal	['']	[]
2911	Weekberichten	['']	[]
2912	normatieve	['']	[]
2913	stellingnames	['']	[]
2914	door	['']	[]
2915	over	['']	[]
2916	Kamerleden	['B_PER_6']	[]
2917	.	['']	[]
2918	Dat	['']	[]
2919	had	['']	[]
2920	niet	['']	[]
2921	gemoeten	['']	[]
2922	.	['']	[]
2923	Analyses	['']	[]
2924	en	['']	[]
2925	duidingen	['']	[]
2926	moeten	['']	[]
2927	feitelijk	['']	[]
2928	van	['']	[]
2929	aard	['']	[]
2930	zijn	['']	[]
2931	en	['']	[]
2932	gericht	['']	[]
2933	zijn	['']	[]
2934	op	['']	[]
2935	relevante	['']	[]
2936	ontwikkelingen	['']	[]
2937	voor	['']	[]
2938	de	['']	[]
2939	nationale	['']	[]
2940	veiligheid	['']	[]
2941	.	['']	[]
2942	Hierin	['']	[]
2943	is	['']	[]
2944	geen	['']	[]
2945	ruimte	['']	[]
2946	voor	['']	[]
2947	persoonlijke	['']	[]
2948	meningen	['']	[]
2949	,	['']	[]
2950	zeker	['']	[]
2951	niet	['']	[]
2952	over	['']	[]
2953	politici	['']	['B_PER_5']
2954	.	['']	[]
2955	Vraag	['']	[]
2956	19	['']	[]
2957	Wanneer	['']	[]
2958	bent	['']	[]
2959	u	['B_PER_3']	['B_PER_23']
2960	voornemens	['']	[]
2961	de	['']	[]
2962	onrechtmatige	['']	[]
2963	gegevensverzameling	['']	[]
2964	van	['']	[]
2965	partijen	['']	[]
2966	als	['']	[]
2967	DENK	['']	[]
2968	en	['']	[]
2969	BIJ1	['']	[]
2970	te	['']	[]
2971	verwijderen	['']	[]
2972	?	['']	[]
2973	Antwoord	['']	[]
2974	19	['']	[]
2975	Sinds	['']	[]
2976	december	['']	[]
2977	jl.	['']	[]
2978	is	['']	[]
2979	de	['']	['B_PER_3']
2980	NCTV	['']	['I_PER_3']
2981	een	['']	[]
2982	opschonings-	['']	[]
2983	en	['']	[]
2984	archiveringstraject	['']	[]
2985	gestart	['']	[]
2986	,	['']	[]
2987	zodat	['']	[]
2988	wordt	['']	[]
2989	voldaan	['']	[]
2990	aan	['']	[]
2991	de	['']	[]
2992	eisen	['']	[]
2993	die	['']	[]
2994	de	['']	[]
2995	AVG	['']	[]
2996	stelt	['']	[]
2997	aan	['']	[]
2998	het	['']	[]
2999	bewaren	['']	[]
3000	van	['']	[]
3001	persoonsgegevens	['']	[]
3002	.	['']	[]
3003	Om	['']	[]
3004	te	['']	[]
3005	voorkomen	['']	[]
3006	dat	['']	[]
3007	hierdoor	['']	[]
3008	gegevens	['']	[]
3009	verloren	['']	[]
3010	zouden	['']	[]
3011	gaan	['']	[]
3012	,	['']	[]
3013	die	['']	[]
3014	niet	['']	[]
3015	verloren	['']	[]
3016	mogen	['']	[]
3017	gaan	['']	[]
3018	,	['']	[]
3019	zijn	['']	[]
3020	de	['']	[]
3021	aanwezige	['']	[]
3022	bestanden	['']	[]
3023	veiliggesteld	['']	[]
3024	op	['']	[]
3025	een	['']	[]
3026	separate	['']	[]
3027	schijf	['']	[]
3028	,	['']	[]
3029	een	['']	[]
3030	kloon	['']	[]
3031	.	['']	[]
3032	Tot	['']	[]
3033	deze	['']	[]
3034	schijf	['']	[]
3035	hebben	['']	[]
3036	enkele	['']	[]
3037	(	['']	[]
3038	juridische	['']	[]
3039	)	['']	[]
3040	medewerkers	['']	[]
3041	van	['']	[]
3042	de	['']	['B_PER_3']
3043	NCTV	['']	['I_PER_3']
3044	toegang	['']	[]
3045	.	['']	[]
3046	De	['']	[]
3047	overige	['']	[]
3048	medewerkers	['']	[]
3049	van	['']	[]
3050	de	['']	['B_PER_3']
3051	NCTV	['']	['I_PER_3']
3052	hebben	['']	[]
3053	die	['']	[]
3054	toegang	['']	[]
3055	niet	['']	[]
3056	.	['']	[]
3057	Het	['']	[]
3058	opschonings-	['']	[]
3059	en	['']	[]
3060	archiveringstraject	['']	[]
3061	is	['']	[]
3062	inmiddels	['']	[]
3063	voor	['']	[]
3064	een	['']	[]
3065	groot	['']	[]
3066	deel	['']	[]
3067	voltooid	['']	[]
3068	,	['']	[]
3069	waardoor	['']	[]
3070	in	['']	[]
3071	de	['']	[]
3072	dagdagelijkse	['']	[]
3073	werkzaamheden	['']	[]
3074	de	['']	['B_PER_3']
3075	NCTV	['']	['I_PER_3']
3076	voldoet	['']	[]
3077	aan	['']	[]
3078	de	['']	[]
3079	AVG	['']	[]
3080	.	['']	[]
3081	Ik	['B_PER_3']	['B_PER_15']
3082	zal	['']	[]
3083	onafhankelijk	['']	[]
3084	advies	['']	[]
3085	inwinnen	['']	[]
3086	over	['']	[]
3087	hoe	['']	[]
3088	om	['']	[]
3089	te	['']	[]
3090	gaan	['']	[]
3091	met	['']	[]
3092	de	['']	[]
3093	separate	['']	[]
3094	schijf	['']	[]
3095	om	['']	[]
3096	vast	['']	[]
3097	te	['']	[]
3098	stellen	['']	[]
3099	wat	['']	[]
3100	wanneer	['']	[]
3101	verwijderd	['']	[]
3102	mag	['']	[]
3103	worden	['']	[]
3104	.	['']	[]
3105	Zo	['']	[]
3106	wordt	['']	[]
3107	enerzijds	['']	[]
3108	voldaan	['']	[]
3109	aan	['']	[]
3110	de	['']	[]
3111	eisen	['']	[]
3112	die	['']	[]
3113	de	['']	[]
3114	AVG	['']	[]
3115	stelt	['']	[]
3116	,	['']	[]
3117	maar	['']	[]
3118	blijft	['']	[]
3119	ook	['']	[]
3120	herleidbaar	['']	[]
3121	over	['']	[]
3122	welke	['']	[]
3123	informatie	['']	[]
3124	de	['']	['B_PER_3']
3125	NCTV	['']	['I_PER_3']
3126	in	['']	[]
3127	het	['']	[]
3128	verleden	['']	[]
3129	beschikte	['']	[]
3130	.	['']	[]
3131	Deze	['']	[]
3132	transparantie	['']	[]
3133	acht	['']	[]
3134	ik	['B_PER_3']	['B_PER_15']
3135	van	['']	[]
3136	groot	['']	[]
3137	belang	['']	[]
3138	,	['']	[]
3139	mede	['']	[]
3140	om	['']	[]
3141	uw	['B_PER_5']	[]
3142	Kamer	['']	[]
3143	zo	['']	[]
3144	goed	['']	[]
3145	mogelijk	['']	[]
3146	te	['']	[]
3147	kunnen	['']	[]
3148	blijven	['']	[]
3149	informeren	['']	[]
3150	.	['']	[]
3151	Vraag	['']	[]
3152	20	['']	[]
3153	Hoe	['']	[]
3154	ziet	['']	[]
3155	u	['B_PER_3']	['B_PER_24']
3156	deze	['']	[]
3157	onrechtmatige	['']	[]
3158	verzameling	['']	[]
3159	van	['']	[]
3160	gegevens	['']	[]
3161	over	['']	[]
3162	politici	['']	['B_PER_5']
3163	in	['']	[]
3164	het	['']	[]
3165	licht	['']	[]
3166	van	['']	[]
3167	de	['']	[]
3168	wens	['']	[]
3169	van	['']	[]
3170	het	['']	[]
3171	kabinet	['']	[]
3172	de	['']	[]
3173	bevoegdheden	['']	[]
3174	van	['']	[]
3175	de	['']	['B_PER_3']
3176	NCTV	['']	['I_PER_3']
3177	juist	['']	[]
3178	uit	['']	[]
3179	te	['']	[]
3180	breiden	['']	[]
3181	middels	['']	[]
3182	het	['']	[]
3183	nieuwe	['']	[]
3184	wetsvoorstel	['']	[]
3185	?	['']	[]
3186	Antwoord	['']	[]
3187	20	['']	[]
3188	Er	['']	[]
3189	is	['']	[]
3190	geen	['']	[]
3191	sprake	['']	[]
3192	van	['']	[]
3193	een	['']	[]
3194	uitbreiding	['']	[]
3195	van	['']	[]
3196	bevoegdheden	['']	[]
3197	van	['']	[]
3198	de	['']	['B_PER_3']
3199	NCTV	['']	['I_PER_3']
3200	,	['']	[]
3201	eerder	['']	[]
3202	een	['']	[]
3203	inperking	['']	[]
3204	.	['']	[]
3205	Het	['']	[]
3206	wetsvoorstel	['']	[]
3207	verankert	['']	[]
3208	een	['']	[]
3209	aantal	['']	[]
3210	bestaande	['']	[]
3211	taken	['']	[]
3212	van	['']	[]
3213	de	['']	['B_PER_3']
3214	NCTV	['']	['I_PER_3']
3215	,	['']	[]
3216	maar	['']	[]
3217	begrenst	['']	[]
3218	ook	['']	[]
3219	wat	['']	[]
3220	wel	['']	[]
3221	en	['']	[]
3222	niet	['']	[]
3223	mogelijk	['']	[]
3224	is	['']	[]
3225	ter	['']	[]
3226	uitvoering	['']	[]
3227	van	['']	[]
3228	de	['']	[]
3229	taken	['']	[]
3230	.	['']	[]
3231	Zo	['']	[]
3232	is	['']	[]
3233	in	['']	[]
3234	het	['']	[]
3235	huidige	['']	[]
3236	voorstel	['']	[]
3237	vastgelegd	['']	[]
3238	dat	['']	[]
3239	de	['']	[]
3240	analysetaak	['']	[]
3241	van	['']	[]
3242	de	['']	['B_PER_3']
3243	NCTV	['']	['I_PER_3']
3244	is	['']	[]
3245	beperkt	['']	[]
3246	tot	['']	[]
3247	het	['']	[]
3248	signaleren	['']	[]
3249	,	['']	[]
3250	analyseren	['']	[]
3251	en	['']	[]
3252	duiden	['']	[]
3253	van	['']	[]
3254	trends	['']	[]
3255	en	['']	[]
3256	fenomenen	['']	[]
3257	op	['']	[]
3258	het	['']	[]
3259	gebied	['']	[]
3260	van	['']	[]
3261	terrorismebestrijding	['']	[]
3262	en	['']	[]
3263	nationale	['']	[]
3264	veiligheid	['']	[]
3265	.	['']	[]
3266	Daarbij	['']	[]
3267	is	['']	[]
3268	expliciet	['']	[]
3269	bepaald	['']	[]
3270	dat	['']	[]
3271	het	['']	[]
3272	doen	['']	[]
3273	van	['']	[]
3274	onderzoek	['']	[]
3275	dat	['']	[]
3276	gericht	['']	[]
3277	is	['']	[]
3278	op	['']	[]
3279	personen	['']	[]
3280	en	['']	[]
3281	organisaties	['']	[]
3282	daar	['']	[]
3283	niet	['']	[]
3284	bij	['']	[]
3285	hoort	['']	[]
3286	.	['']	[]
3287	Maatschappelijke	['']	[]
3288	ontwikkelingen	['']	[]
3289	die	['']	[]
3290	relevant	['']	[]
3291	zijn	['']	[]
3292	voor	['']	[]
3293	de	['']	[]
3294	nationale	['']	[]
3295	veiligheid	['']	[]
3296	moeten	['']	[]
3297	we	['']	['B_PER_25']
3298	nog	['']	[]
3299	wel	['']	[]
3300	voldoende	['']	[]
3301	in	['']	[]
3302	het	['']	[]
3303	oog	['']	[]
3304	kunnen	['']	[]
3305	houden	['']	[]
3306	én	['']	[]
3307	kunnen	['']	[]
3308	begrijpen	['']	[]
3309	.	['']	[]
3310	Analyses	['']	[]
3311	van	['']	[]
3312	de	['']	['B_PER_3']
3313	NCTV	['']	['I_PER_3']
3314	ten	['']	[]
3315	aanzien	['']	[]
3316	van	['']	[]
