	token	gold	model
2242	Eventuele	['']	[]
2243	kosten	['']	[]
2244	hiervoor	['']	[]
2245	zijn	['']	[]
2246	voor	['']	[]
2247	rekening	['']	[]
2248	van	['']	[]
2249	vergunninghouder	['']	[]
2250	.	['']	[]
2251	7.	['']	[]
2252	Vergunninghouder	['']	[]
2253	moet	['']	[]
2254	alle	['']	[]
2255	beschadigingen	['']	[]
2256	ontstaan	['']	[]
2257	als	['']	[]
2258	gevolg	['']	[]
2259	van	['']	[]
2260	het	['']	[]
2261	maken	['']	[]
2262	,	['']	[]
2263	aanwezig	['']	[]
2264	zijn	['']	[]
2265	,	['']	[]
2266	gebruiken	['']	[]
2267	,	['']	[]
2268	onderhouden	['']	[]
2269	enzovoorts	['']	[]
2270	,	['']	[]
2271	van	['']	[]
2272	de	['']	[]
2273	werken	['']	[]
2274	aan	['']	[]
2275	of	['']	[]
2276	in	['']	[]
2277	de	['']	[]
2278	beschermingszones	['']	[]
2279	van	['']	[]
2280	een	['']	[]
2281	waterstaatswerk	['']	[]
2282	direct	['']	[]
2283	herstellen	['']	[]
2284	en/of	['']	[]
2285	aanvullen	['']	[]
2286	,	['']	[]
2287	Keurvergunning	['']	[]
2288	d.d.	['']	[]
2289	2	['']	[]
2290	november	['']	[]
2291	2007	['']	[]
2292	nr.	['']	[]
2293	181170	['']	[]
2294	6	['']	[]
2295	overeenkomstig	['']	[]
2296	de	['']	[]
2297	door	['']	[]
2298	het	['']	[]
2299	waterschap	['']	[]
2300	eventueel	['']	[]
2301	gegeven	['']	[]
2302	aanwijzingen	['']	[]
2303	en	['']	[]
2304	voorschriften	['']	[]
2305	.	['']	[]
2306	8.	['']	[]
2307	Vergunninghouder	['']	[]
2308	moet	['']	[]
2309	de	['']	[]
2310	werken	['']	[]
2311	steeds	['']	[]
2312	in	['']	[]
2313	goede	['']	[]
2314	staat	['']	[]
2315	onderhouden	['']	[]
2316	.	['']	[]
2317	9	['']	[]
2318	.	['']	[]
2319	Wanneer	['']	[]
2320	in	['']	[]
2321	het	['']	[]
2322	belang	['']	[]
2323	van	['']	[]
2324	de	['']	[]
2325	waterstaat	['']	[]
2326	de	['']	[]
2327	werken	['']	[]
2328	moeten	['']	[]
2329	worden	['']	[]
2330	opgeruimd	['']	[]
2331	,	['']	[]
2332	verplaatst	['']	[]
2333	of	['']	[]
2334	gewijzigd	['']	[]
2335	,	['']	[]
2336	doet	['']	[]
2337	vergunninghouder	['']	[]
2338	dit	['']	[]
2339	op	['']	[]
2340	eerste	['']	[]
2341	aanschrijving	['']	[]
2342	van	['']	[]
2343	het	['']	[]
2344	waterschap	['']	[]
2345	,	['']	[]
2346	binnen	['']	[]
2347	de	['']	[]
2348	daarbij	['']	[]
2349	gestelde	['']	[]
2350	termijn	['']	[]
2351	en	['']	[]
2352	overeenkomstig	['']	[]
2353	de	['']	[]
2354	alsdan	['']	[]
2355	te	['']	[]
2356	geven	['']	[]
2357	aanwijzingen	['']	[]
2358	en	['']	[]
2359	voorschriften	['']	[]
2360	.	['']	[]
2361	Indien	['']	[]
2362	mogelijk	['']	[]
2363	,	['']	[]
2364	treedt	['']	[]
2365	het	['']	[]
2366	waterschap	['']	[]
2367	eerst	['']	[]
2368	met	['']	[]
2369	vergunninghouder	['']	[]
2370	in	['']	[]
2371	overleg	['']	[]
2372	,	['']	[]
2373	voordat	['']	[]
2374	vergunninghouder	['']	[]
2375	wordt	['']	[]
2376	aangeschreven	['']	[]
2377	.	['']	[]
2378	10	['']	[]
2379	.	['']	[]
2380	Indien	['']	[]
2381	vergunninghouder	['']	[]
2382	binnen	['']	[]
2383	12	['']	[]
2384	maanden	['']	[]
2385	na	['']	[]
2386	het	['']	[]
2387	onherroepelijk	['']	[]
2388	worden	['']	[]
2389	van	['']	[]
2390	de	['']	[]
2391	vergunning	['']	[]
2392	,	['']	[]
2393	hiervan	['']	[]
2394	geen	['']	[]
2395	gebruik	['']	[]
2396	maakt	['']	[]
2397	,	['']	[]
2398	vervalt	['']	[]
2399	de	['']	[]
2400	vergunning	['']	[]
2401	automatisch	['']	[]
2402	.	['']	[]
2403	HOOFDSTUK	['']	[]
2404	6	['']	[]
2405	.	['']	[]
2406	AFSCHRIFTEN	['']	[]
2407	Afschriften	['']	[]
2408	van	['']	[]
2409	dit	['']	[]
2410	besluit	['']	[]
2411	zijn	['']	[]
2412	verzonden	['']	[]
2413	aan	['']	[]
2414	:	['']	[]
2415	-	['']	[]
2416	MNO	['']	[]
2417	,	['']	[]
2418	de	['B_PER_5']	[]
2419	heer	['I_PER_5']	[]
2420	K.	['I_PER_5']	[]
2421	Leunge	['I_PER_5']	['B_PER_40']
2422	,	['']	['I_PER_40']
2423	Postbus	['']	[]
2424	185	['']	[]
2425	,	['']	[]
2426	2150	['']	[]
2427	AD	['']	[]
2428	Nieuw-Vennep	['']	[]
2429	-	['']	[]
2430	Provincie	['']	[]
2431	Utrecht	['']	[]
2432	,	['']	[]
2433	R.E.R.	['']	[]
2434	,	['']	[]
2435	,	['']	[]
2436	Sector	['']	[]
2437	Ecologisch	['']	[]
2438	Onderzoek	['']	[]
2439	en	['']	[]
2440	Groene	['']	[]
2441	Regelgeving	['']	[]
2442	,	['']	[]
2443	de	['B_PER_6']	[]
2444	heer	['I_PER_6']	[]
2445	J.P.J.	['I_PER_6']	[]
2446	Ceton	['I_PER_6']	['B_PER_41']
2447	de	['']	['I_PER_41']
2448	daarbij	['']	[]
2449	gestelde	['']	[]
2450	termijn	['']	[]
2451	en	['']	[]
2452	overeenkomstig	['']	[]
2453	de	['']	[]
2454	alsdan	['']	[]
2455	te	['']	[]
2456	geven	['']	[]
2457	aanwijzingen	['']	[]
2458	en	['']	[]
2459	voorschriften	['']	[]
2460	.	['']	[]
2461	Indien	['']	[]
2462	mogelijk	['']	[]
2463	,	['']	[]
2464	treedt	['']	[]
2465	het	['']	[]
2466	waterschap	['']	[]
2467	eerst	['']	[]
2468	met	['']	[]
2469	vergunninghouder	['']	[]
2470	in	['']	[]
2471	overleg	['']	[]
2472	,	['']	[]
2473	voordat	['']	[]
2474	vergunninghouder	['']	[]
2475	wordt	['']	[]
2476	aangeschreven	['']	[]
2477	.	['']	[]
2478	10	['']	[]
2479	.	['']	[]
2480	Indien	['']	[]
2481	vergunninghouder	['']	[]
2482	binnen	['']	[]
2483	12	['']	[]
2484	maanden	['']	[]
2485	na	['']	[]
2486	het	['']	[]
2487	onherroepelijk	['']	[]
2488	worden	['']	[]
2489	van	['']	[]
2490	de	['']	[]
2491	vergunning	['']	[]
2492	,	['']	[]
2493	hiervan	['']	[]
2494	geen	['']	[]
2495	gebruik	['']	[]
2496	maakt	['']	[]
2497	,	['']	[]
2498	vervalt	['']	[]
2499	de	['']	[]
2500	vergunning	['']	[]
2501	automatisch	['']	[]
2502	.	['']	[]
2503	HOOFDSTUK	['']	[]
2504	6	['']	[]
2505	.	['']	[]
2506	AFSCHRIFTEN	['']	[]
2507	Afschriften	['']	[]
2508	van	['']	[]
2509	dit	['']	[]
2510	besluit	['']	[]
2511	zijn	['']	[]
2512	verzonden	['']	[]
2513	aan	['']	[]
2514	:	['']	[]
2515	-	['']	[]
2516	MNO	['']	[]
2517	,	['']	[]
2518	de	['B_PER_5']	[]
2519	heer	['I_PER_5']	[]
2520	K.	['I_PER_5']	[]
2521	Leunge	['I_PER_5']	['B_PER_42']
2522	,	['']	['I_PER_42']
2523	Postbus	['']	[]
2524	185	['']	[]
2525	,	['']	[]
2526	2150	['']	[]
2527	AD	['']	[]
2528	Nieuw-Vennep	['']	[]
2529	-	['']	[]
2530	Provincie	['']	[]
2531	Utrecht	['']	[]
2532	,	['']	[]
2533	R.E.R	['']	[]
2534	.	['']	[]
2535	,	['']	[]
2536	Sector	['']	[]
2537	Ecologisch	['']	[]
2538	Onderzoek	['']	[]
2539	en	['']	[]
2540	Groene	['']	[]
2541	Regelgeving	['']	[]
2542	,	['']	[]
2543	de	['B_PER_6']	[]
2544	heer	['I_PER_6']	[]
2545	J.P.J.	['I_PER_6']	[]
2546	Ceton	['I_PER_6']	['B_PER_35']
2547	/	['']	['I_PER_35']
2548	W.	['B_PER_7']	[]
2549	Huigen	['I_PER_7']	['B_PER_35']
2550	(	['']	['I_PER_35']
2551	Kamer	['']	[]
2552	F2	['']	[]
2553	33	['']	[]
2554	)	['']	[]
2555	,	['']	[]
2556	Post	['']	[]
2557	bus	['']	[]
2558	80300	['']	[]
2559	,	['']	[]
2560	3508	['']	[]
2561	TH	['']	[]
2562	Utrecht	['']	[]
2563	.	['']	[]
2564	-	['']	[]
2565	Gemeente	['']	[]
2566	Woerden	['']	[]
2567	,	['']	[]
2568	De	['B_PER_8']	[]
2569	heer	['I_PER_8']	[]
2570	Verkleij	['I_PER_8']	[]
2571	,	['']	[]
2572	Afdeling	['']	[]
2573	Bouwzaken	['']	[]
2574	,	['']	[]
2575	Postbus	['']	[]
2576	45	['']	[]
2577	,	['']	[]
2578	3440	['']	[]
2579	AD	['']	[]
2580	Woerden	['']	[]
2581	Dijkgraaf	['']	[]
2582	en	['']	[]
2583	hoogheemraden	['']	[]
2584	,	['']	[]
2585	namens	['']	[]
2586	hen	['']	['B_PER_43']
2587	,	['']	[]
2588	mevrouw	['B_PER_9']	[]
2589	mr.	['I_PER_9']	[]
2590	M.E.	['I_PER_9']	[]
2591	Thijssen	['I_PER_9']	['B_PER_35']
2592	,	['']	['I_PER_35']
2593	hoofd	['']	[]
2594	afdeling	['']	[]
2595	Vergunningverlening	['']	[]
2596	en	['']	[]
2597	handhaving	['']	[]
2598	.	['']	[]
2599	Keurvergunning	['']	[]
2600	d.d.	['']	[]
2601	2	['']	[]
2602	november	['']	[]
2603	2007	['']	[]
2604	nr.	['']	[]
2605	181170	['']	[]
2606	7	['']	[]
2607	Bijlage	['']	[]
2608	I	['']	[]
2609	Meldingsformulier	['']	[]
2610	start	['']	[]
2611	werkzaamheden	['']	[]
2612	keurvergunning	['']	[]
2613	Nummer	['']	[]
2614	Vergunning	['']	[]
2615	:	['']	[]
2616	181170	['']	[]
2617	,	['']	[]
2618	d.d.	['']	[]
2619	2	['']	[]
2620	november	['']	[]
2621	2007	['']	[]
2622	Keurlocatiecode	['']	[]
2623	:	['']	[]
2624	178951	['']	[]
2625	/	['']	[]
2626	OR	['']	[]
2627	(	['']	[]
2628	wel/niet	['']	[]
2629	nabij	['']	[]
2630	primaire/secundaire	['']	[]
2631	kering	['']	[]
2632	De	['']	[]
2633	vergunninghouder	['']	[]
2634	zorgt	['']	[]
2635	ervoor	['']	[]
2636	dat	['']	[]
2637	dit	['']	[]
2638	formulier	['']	[]
2639	tenminste	['']	[]
2640	3	['']	[]
2641	werkdagen	['']	[]
2642	voordat	['']	[]
2643	met	['']	[]
2644	de	['']	[]
2645	werkzaamheden	['']	[]
2646	wordt	['']	[]
2647	begonnen	['']	[]
2648	,	['']	[]
2649	ingevuld	['']	[]
2650	en	['']	[]
2651	ondertekend	['']	[]
2652	wordt	['']	[]
2653	opgestuurd	['']	[]
2654	of	['']	[]
2655	gefaxt	['']	[]
2656	naar	['']	[]
2657	onderstaand	['']	[]
2658	adres	['']	[]
2659	.	['']	[]
2660	Gegevens	['']	[]
2661	van	['']	[]
2662	het	['']	[]
2663	werk	['']	[]
2664	:	['']	[]
2665	Startdatum	['']	[]
2666	werk	['']	[]
2667	:	['']	[]
2668	___-___-__	['']	[]
2669	_	['']	[]
2670	_	['']	[]
2671	Mogelijke	['']	[]
2672	einddatum	['']	[]
2673	werk	['']	[]
2674	Plaats	['']	[]
2675	en	['']	[]
2676	datum	['']	[]
2677	Naam	['']	[]
2678	en	['']	[]
2679	handtekening	['']	[]
2680	opsturen	['']	[]
2681	of	['']	[]
2682	faxen	['']	[]
2683	naar	['']	[]
2684	:	['']	[]
2685	Hoogheemraadschap	['']	[]
2686	De	['']	[]
2687	Stichtse	['']	[]
2688	Rijnlanden	['']	[]
2689	Afdeling	['']	[]
2690	Vergunningverlening	['']	[]
2691	en	['']	[]
2692	Handhaving	['']	[]
2693	Antwoordnummer	['']	[]
2694	2677	['']	[]
2695	3970	['']	[]
2696	VJ	['']	[]
2697	HOUTEN	['']	[]
2698	fax	['']	[]
2699	(	['']	[]
2700	30	['']	[]
2701	)	['']	[]
2702	634	['']	[]
2703	59	['']	[]
2704	99	['']	[]
2705	post@hdsr.nl	['']	[]
2706	Keurvergunning	['']	[]
2707	d.d.	['']	[]
2708	2	['']	[]
2709	november	['']	[]
2710	2007	['']	[]
2711	nr.	['']	[]
2712	181170	['']	[]
2713	8	['']	[]
2714	Bijlage	['']	[]
2715	II	['']	[]
2716	Tekeningen	['']	[]
2717	en	['']	[]
2718	overige	['']	[]
2719	Kenmerk	['']	[]
2720	:	['']	[]
2721	Soort	['']	[]
2722	bijlage	['']	[]
2723	:	['']	[]
2724	Datum	['']	[]
2725	:	['']	[]
2726	T-VG-WA-0000-	['']	[]
2727	01D02	['']	[]
2728	kadastrale	['']	[]
2729	situatie/tekening	['']	[]
2730	T-VG-WA-0000-	['']	[]
2731	01D01	['']	[]
2732	kaart	['']	[]
2733	locatie/Overzichtskaart	['']	[]
2734	toelichtende	['']	[]
2735	tekst	['']	[]
2736	foto	['']	[]
2737	kadastrale	['']	[]
2738	situatie/tekening	['']	[]
