	token	gold	model
2230	de	['']	[]
2231	Rijksoverheid	['']	[]
2232	op	['']	[]
2233	dezelfde	['']	[]
2234	manier	['']	[]
2235	worden	['']	[]
2236	behandeld	['']	[]
2237	.	['']	[]
2238	De	['']	[]
2239	Rijksbrede	['']	[]
2240	Woo-instructie	['']	[]
2241	is	['']	[]
2242	in	['']	[]
2243	lijn	['']	[]
2244	met	['']	[]
2245	de	['']	[]
2246	Woo	['']	[]
2247	en	['']	[]
2248	geldende	['']	[]
2249	jurisprudentie	['']	[]
2250	van	['']	[]
2251	de	['']	[]
2252	Afdeling	['']	[]
2253	Bestuursrechtspraak	['']	[]
2254	van	['']	[]
2255	de	['']	[]
2256	Raad	['']	[]
2257	van	['']	[]
2258	State	['']	[]
2259	.	['']	[]
2260	Daarbij	['']	[]
2261	heeft	['']	[]
2262	het	['']	[]
2263	ministerie	['']	[]
2264	van	['']	[]
2265	VWS	['']	[]
2266	met	['']	[]
2267	het	['']	[]
2268	ministerie	['']	[]
2269	van	['']	[]
2270	Binnenlandse	['']	[]
2271	Zaken	['']	[]
2272	de	['']	[]
2273	juiste	['']	[]
2274	toepassing	['']	[]
2275	en	['']	[]
2276	interpretatie	['']	[]
2277	van	['']	[]
2278	de	['']	[]
2279	i-grond	['']	[]
2280	besproken	['']	[]
2281	ter	['']	[]
2282	extra	['']	[]
2283	waarborg	['']	[]
2284	van	['']	[]
2285	een	['']	[]
2286	juiste	['']	[]
2287	toepassing	['']	[]
2288	in	['']	[]
2289	de	['']	[]
2290	Woo-	['']	[]
2291	praktijk	['']	[]
2292	.	['']	[]
2293	Ik	['B_PER_3']	[]
2294	merk	['']	[]
2295	hierbij	['']	[]
2296	op	['']	[]
2297	dat	['']	[]
2298	bij	['']	[]
2299	de	['']	[]
2300	afhandeling	['']	[]
2301	van	['']	[]
2302	corona-gerelateerde	['']	[]
2303	Woo-verzoeken	['']	[]
2304	de	['']	[]
2305	i-grond	['']	[]
2306	uitsluitend	['']	[]
2307	wordt	['']	[]
2308	toepast	['']	[]
2309	in	['']	[]
2310	gevallen	['']	[]
2311	waarin	['']	[]
2312	vertrouwelijkheid	['']	[]
2313	voor	['']	[]
2314	een	['']	[]
2315	langere	['']	[]
2316	tijd	['']	[]
2317	noodzakelijk	['']	[]
2318	is	['']	[]
2319	.	['']	[]
2320	Van	['']	[]
2321	de	['']	[]
2322	mogelijkheid	['']	[]
2323	van	['']	[]
2324	een	['']	[]
2325	tijdelijke	['']	[]
2326	afwijzing	['']	[]
2327	waaraan	['']	[]
2328	u	['B_PER_4']	[]
2329	in	['']	[]
2330	uw	['B_PER_4']	[]
2331	advies	['']	[]
2332	refereert	['']	[]
2333	heeft	['']	[]
2334	het	['']	[]
2335	ministerie	['']	[]
2336	van	['']	[]
2337	VWS	['']	[]
2338	derhalve	['']	[]
2339	geen	['']	[]
2340	gebruik	['']	[]
2341	gemaakt	['']	[]
2342	.	['']	[]
2343	Dit	['']	[]
2344	blijkt	['']	[]
2345	ook	['']	[]
2346	uit	['']	[]
2347	het	['']	[]
2348	gegeven	['']	[]
2349	dat	['']	[]
2350	bij	['']	[]
2351	de	['']	[]
2352	afhandeling	['']	[]
2353	van	['']	[]
2354	deze	['']	[]
2355	Woo-verzoeken	['']	[]
2356	de	['']	[]
2357	stukken	['']	[]
2358	worden	['']	[]
2359	geïnventariseerd	['']	[]
2360	en	['']	[]
2361	beoordeeld	['']	[]
2362	.	['']	[]
2363	In	['']	[]
2364	geval	['']	[]
2365	van	['']	[]
2366	een	['']	[]
2367	tijdelijke	['']	[]
2368	afwijzing	['']	[]
2369	hangende	['']	[]
2370	een	['']	[]
2371	crisis	['']	[]
2372	zou	['']	[]
2373	dat	['']	[]
2374	pas	['']	[]
2375	na	['']	[]
2376	afloop	['']	[]
2377	van	['']	[]
2378	de	['']	[]
2379	crisis	['']	[]
2380	gedaan	['']	[]
2381	worden	['']	[]
2382	.	['']	[]
2383	Dit	['']	[]
2384	is	['']	[]
2385	niet	['']	[]
2386	aan	['']	[]
2387	de	['']	[]
2388	orde	['']	[]
2389	.	['']	[]
2390	Ik	['B_PER_3']	[]
2391	zal	['']	[]
2392	hieronder	['']	[]
2393	eerst	['']	[]
2394	ingaan	['']	[]
2395	op	['']	[]
2396	de	['']	[]
2397	omgang	['']	[]
2398	met	['']	[]
2399	concepten	['']	[]
2400	.	['']	[]
2401	Daarna	['']	[]
2402	zal	['']	[]
2403	ik	['B_PER_3']	[]
2404	ingaan	['']	[]
2405	op	['']	[]
2406	de	['']	[]
2407	omgang	['']	[]
2408	met	['']	[]
2409	OMT-documenten	['']	[]
2410	en	['']	[]
2411	andere	['']	[]
2412	wetenschappelijke	['']	[]
2413	documenten	['']	[]
2414	van	['']	[]
2415	het	['']	[]
2416	RIVM	['']	[]
2417	.	['']	[]
2418	Concepten	['']	[]
2419	In	['']	[]
2420	uw	['B_PER_4']	[]
2421	advies	['']	[]
2422	roept	['']	[]
2423	u	['B_PER_4']	[]
2424	op	['']	[]
2425	om	['']	[]
2426	meer	['']	[]
2427	concepten	['']	[]
2428	al	['']	[]
2429	dan	['']	[]
2430	niet	['']	[]
2431	gedeeltelijk	['']	[]
2432	openbaar	['']	[]
2433	te	['']	[]
2434	maken	['']	[]
2435	en	['']	[]
2436	in	['']	[]
2437	het	['']	[]
2438	bijzonder	['']	[]
2439	om	['']	[]
2440	bij	['']	[]
2441	concepten	['']	[]
2442	een	['']	[]
2443	nadere	['']	[]
2444	toelichting	['']	[]
2445	te	['']	[]
2446	geven	['']	[]
2447	(	['']	[]
2448	dat	['']	[]
2449	de	['']	[]
2450	informatie	['']	[]
2451	niet	['']	[]
2452	noodzakelijk	['']	[]
2453	juist	['']	[]
2454	of	['']	[]
2455	volledig	['']	[]
2456	is	['']	[]
2457	)	['']	[]
2458	en	['']	[]
2459	te	['']	[]
2460	verwijzen	['']	[]
2461	naar	['']	[]
2462	documenten	['']	[]
2463	die	['']	[]
2464	wel	['']	[]
2465	de	['']	[]
2466	juiste	['']	[]
2467	informatie	['']	[]
2468	bevatten	['']	[]
2469	.	['']	[]
2470	Dit	['']	[]
2471	onderdeel	['']	[]
2472	van	['']	[]
2473	uw	['B_PER_4']	[]
2474	advies	['']	[]
2475	neem	['']	[]
2476	ik	['B_PER_3']	[]
2477	niet	['']	[]
2478	over	['']	[]
2479	.	['']	[]
2480	In	['']	[]
2481	de	['']	[]
2482	fase	['']	[]
2483	waarin	['']	[]
2484	het	['']	[]
2485	besluit	['']	[]
2486	nog	['']	[]
2487	vorm	['']	[]
2488	moet	['']	[]
2489	krijgen	['']	[]
2490	,	['']	[]
2491	moet	['']	[]
2492	er	['']	[]
2493	ruimte	['']	[]
2494	zijn	['']	[]
2495	om	['']	[]
2496	concepten	['']	[]
2497	en	['']	[]
2498	gedachten	['']	[]
2499	met	['']	[]
2500	elkaar	['']	[]
2501	uit	['']	[]
2502	te	['']	[]
2503	wisselen	['']	[]
2504	.	['']	[]
2505	Dit	['']	[]
2506	belang	['']	[]
2507	weeg	['']	[]
2508	ik	['B_PER_3']	[]
2509	zwaarder	['']	[]
2510	dan	['']	[]
2511	het	['']	[]
2512	belang	['']	[]
2513	van	['']	[]
2514	openbaarmaking	['']	[]
2515	.	['']	[]
2516	Het	['']	[]
2517	ministerie	['']	[]
2518	van	['']	[]
2519	VWS	['']	[]
2520	volgt	['']	[]
2521	hierbij	['']	[]
2522	de	['']	[]
2523	Rijksbrede	['']	[]
2524	Woo-instructie	['']	[]
2525	.	['']	[]
2526	Artikel	['']	[]
2527	2.4	['']	[]
2528	,	['']	[]
2529	vijfde	['']	[]
2530	lid	['']	[]
2531	,	['']	[]
2532	van	['']	[]
2533	de	['']	[]
2534	Woo	['']	[]
2535	is	['']	[]
2536	opgenomen	['']	[]
2537	ter	['']	[]
2538	voorkoming	['']	[]
2539	van	['']	[]
2540	desinformatie	['']	[]
2541	in	['']	[]
2542	situaties	['']	[]
2543	waarin	['']	[]
2544	overheidsorganen	['']	[]
2545	willens	['']	[]
2546	en	['']	[]
2547	wetens	['']	[]
2548	minder	['']	[]
2549	betrouwbare	['']	[]
2550	informatie	['']	[]
2551	naar	['']	[]
2552	buiten	['']	[]
2553	brengen	['']	[]
2554	als	['']	[]
2555	ware	['']	[]
2556	deze	['']	[]
2557	juist	['']	[]
2558	en	['']	[]
2559	volledig	['']	[]
2560	.	['']	[]
2561	Deze	['']	[]
2562	bepaling	['']	[]
2563	is	['']	[]
2564	derhalve	['']	[]
2565	niet	['']	[]
2566	geschreven	['']	[]
2567	om	['']	[]
2568	stukken	['']	[]
2569	openbaar	['']	[]
2570	te	['']	[]
2571	maken	['']	[]
2572	die	['']	[]
2573	op	['']	[]
2574	grond	['']	[]
2575	van	['']	[]
2576	weigeringsgronden	['']	[]
2577	in	['']	[]
2578	de	['']	[]
2579	Woo	['']	[]
2580	vertrouwelijke	['']	[]
2581	behandeling	['']	[]
2582	rechtvaardigen	['']	[]
2583	.	['']	[]
2584	Het	['B_PER_3']	[]
2585	Secretaris	['I_PER_3']	['B_PER_9']
2586	Generaal	['I_PER_3']	[]
2587	/	['']	[]
2588	plv.	['']	[]
2589	Secretaris	['B_PER_3']	['B_PER_10']
2590	Generaal	['I_PER_3']	[]
2591	Programmadirectie	['I_PER_3']	[]
2592	Openbaarheid	['I_PER_3']	[]
2593	Team	['I_PER_3']	[]
2594	F	['I_PER_3']	['B_PER_11']
2595	Kenmerk	['']	[]
2596	3598473-1048681-PDO	['']	[]
2597	Pagina	['']	[]
2598	5	['']	[]
2599	van	['']	[]
2600	1	['']	[]
2601	bieden	['']	[]
2602	van	['']	[]
2603	dergelijke	['']	[]
2604	contextinformatie	['']	[]
2605	past	['']	[]
2606	enkel	['']	[]
2607	in	['']	[]
2608	uitzonderingssituaties	['']	[]
2609	.	['']	[]
2610	Met	['']	[]
2611	het	['']	[]
2612	toepassen	['']	[]
2613	van	['']	[]
2614	artikel	['']	[]
2615	2.4	['']	[]
2616	,	['']	[]
2617	vijfde	['']	[]
2618	lid	['']	[]
2619	,	['']	[]
2620	van	['']	[]
2621	de	['']	[]
2622	Woo	['']	[]
2623	in	['']	[]
2624	algemene	['']	[]
2625	zin	['']	[]
2626	zou	['']	[]
2627	afbreuk	['']	[]
2628	worden	['']	[]
2629	gedaan	['']	[]
2630	aan	['']	[]
2631	het	['']	[]
2632	hogere	['']	[]
2633	belang	['']	[]
2634	dat	['']	[]
2635	er	['']	[]
2636	in	['']	[]
2637	vertrouwelijke	['']	[]
2638	setting	['']	[]
2639	gedachten	['']	[]
2640	gevormd	['']	[]
2641	en	['']	[]
2642	uitgewisseld	['']	[]
2643	moeten	['']	[]
2644	kunnen	['']	[]
2645	worden	['']	[]
2646	.	['']	[]
2647	Documenten	['']	[]
2648	OMT	['']	[]
2649	en	['']	[]
2650	andere	['']	[]
2651	voorbereidende	['']	[]
2652	wetenschappelijke	['']	[]
2653	documenten	['']	[]
2654	Ook	['']	[]
2655	adviseert	['']	[]
2656	u	['B_PER_4']	[]
2657	om	['']	[]
2658	de	['']	[]
2659	weigering	['']	[]
2660	van	['']	[]
2661	voorbereidende	['']	[]
2662	documenten	['']	[]
2663	van	['']	[]
2664	het	['']	[]
2665	OMT	['']	[]
2666	te	['']	[]
2667	heroverwegen	['']	[]
2668	,	['']	[]
2669	in	['']	[]
2670	ieder	['']	[]
2671	geval	['']	[]
2672	informatie	['']	[]
2673	over	['']	[]
2674	(	['']	[]
2675	de	['']	[]
2676	ontwikkeling	['']	[]
2677	van	['']	[]
2678	)	['']	[]
2679	de	['']	[]
2680	werkwijze	['']	[]
2681	,	['']	[]
2682	prognoses	['']	[]
2683	en	['']	[]
2684	scenario's	['']	[]
2685	,	['']	[]
2686	ook	['']	[]
2687	nu	['']	[]
2688	de	['']	[]
2689	crisissfeer	['']	[]
2690	is	['']	[]
2691	geweken	['']	[]
2692	.	['']	[]
2693	Ik	['B_PER_3']	[]
2694	begrijp	['']	[]
2695	uw	['B_PER_4']	[]
2696	wens	['']	[]
2697	,	['']	[]
2698	maar	['']	[]
2699	het	['']	[]
2700	belang	['']	[]
2701	van	['']	[]
2702	het	['']	[]
2703	functioneren	['']	[]
2704	van	['']	[]
2705	het	['']	[]
2706	OMT	['']	[]
2707	,	['']	[]
2708	en	['']	[]
2709	daarmee	['']	[]
2710	de	['']	[]
2711	Staat	['']	[]
2712	,	['']	[]
2713	weegt	['']	[]
2714	mijns	['B_PER_3']	[]
2715	inziens	['']	[]
2716	zwaarder	['']	[]
2717	dan	['']	[]
2718	het	['']	[]
2719	belang	['']	[]
2720	van	['']	[]
2721	openbaarmaking	['']	[]
2722	van	['']	[]
2723	deze	['']	[]
2724	documenten	['']	[]
2725	.	['']	[]
2726	In	['']	[]
2727	dit	['']	[]
2728	verband	['']	[]
2729	verwijs	['']	[]
2730	ik	['B_PER_3']	[]
2731	ook	['']	[]
2732	naar	['']	[]
2733	de	['']	[]
2734	Kamerbrief	['']	[]
2735	van	['']	[]
2736	9	['']	[]
2737	oktober	['']	[]
2738	2022	['']	[]
2739	waarin	['']	[]
2740	ik	['B_PER_3']	[]
2741	het	['']	[]
2742	belang	['']	[]
2743	van	['']	[]
2744	vertrouwelijkheid	['']	[]
2745	van	['']	[]
2746	OMT-audiofragmenten	['']	[]
2747	heb	['']	[]
2748	benadrukt	['']	[]
2749	.	['']	[]
2750	'	['']	[]
2751	Het	['']	[]
2752	OMT	['']	[]
2753	kan	['']	[]
2754	alleen	['']	[]
2755	goed	['']	[]
2756	functioneren	['']	[]
2757	,	['']	[]
2758	wanneer	['']	[]
2759	er	['']	[]
2760	sprake	['']	[]
2761	is	['']	[]
2762	van	['']	[]
2763	absolute	['']	[]
2764	vertrouwelijkheid	['']	[]
2765	.	['']	[]
2766	Absolute	['']	[]
2767	vertrouwelijkheid	['']	[]
2768	is	['']	[]
2769	om	['']	[]
2770	de	['']	[]
2771	volgende	['']	[]
2772	redenen	['']	[]
2773	noodzakelijk	['']	[]
2774	:	['']	[]
2775	Deskundigen	['']	[]
2776	moeten	['']	[]
2777	vrijelijk	['']	[]
2778	vanuit	['']	[]
2779	inhoudelijk	['']	[]
2780	perspectief	['']	[]
2781	kunnen	['']	[]
2782	discussiëren	['']	[]
2783	en	['']	[]
2784	soms	['']	[]
2785	zelfs	['']	[]
2786	controversiële	['']	[]
2787	standpunten	['']	[]
2788	naar	['']	[]
2789	voren	['']	[]
2790	kunnen	['']	[]
2791	brengen	['']	[]
2792	,	['']	[]
2793	zonder	['']	[]
2794	daarop	['']	[]
2795	elders	['']	[]
2796	aangesproken	['']	[]
2797	te	['']	[]
2798	kunnen	['']	[]
2799	worden	['']	[]
2800	.	['']	[]
2801	OMT-beraad	['']	[]
2802	vindt	['']	[]
2803	plaats	['']	[]
2804	onder	['']	[]
2805	hoge	['']	[]
2806	druk	['']	[]
2807	.	['']	[]
2808	Bij	['']	[]
2809	een	['']	[]
2810	regio-overstijgende	['']	[]
2811	uitbraak	['']	[]
2812	van	['']	[]
2813	een	['']	[]
2814	infectieziekte	['']	[]
2815	of	['']	[]
2816	een	['']	[]
2817	internationale	['']	[]
2818	dreiging	['']	[]
2819	van	['']	[]
2820	een	['']	[]
2821	infectieziekte	['']	[]
2822	moet	['']	[]
2823	op	['']	[]
2824	korte	['']	[]
2825	termijn	['']	[]
2826	en	['']	[]
2827	soms	['']	[]
2828	op	['']	[]
2829	basis	['']	[]
2830	van	['']	[]
2831	zeer	['']	[]
2832	beperkte	['']	[]
2833	gegevens	['']	[]
2834	een	['']	[]
2835	zo	['']	[]
2836	goed	['']	[]
2837	mogelijk	['']	[]
2838	medisch-epidemiologisch	['']	[]
2839	advies	['']	[]
2840	worden	['']	[]
2841	opgesteld	['']	[]
2842	.	['']	[]
2843	Wanneer	['']	[]
2844	absolute	['']	[]
2845	vertrouwelijkheid	['']	[]
2846	niet	['']	[]
2847	kan	['']	[]
2848	worden	['']	[]
2849	gegarandeerd	['']	[]
2850	,	['']	[]
2851	zal	['']	[]
2852	deelname	['']	[]
2853	aan	['']	[]
2854	het	['']	[]
2855	OMT	['']	[]
2856	en	['']	[]
2857	eventuele	['']	[]
2858	toekomstige	['']	[]
2859	adviescolleges	['']	[]
2860	afnemen	['']	[]
2861	.	['']	[]
2862	Hierdoor	['']	[]
2863	komt	['']	[]
2864	het	['']	[]
2865	gehele	['']	[]
2866	systeem	['']	[]
2867	van	['']	[]
2868	uitbraak-	['']	[]
2869	en	['']	[]
2870	epidemiebestrijding	['']	[]
2871	op	['']	[]
2872	losse	['']	[]
2873	schroeven	['']	[]
2874	te	['']	[]
2875	staan	['']	[]
2876	.	['']	[]
2877	Dit	['']	[]
2878	kan	['']	[]
2879	ernstige	['']	[]
2880	gevolgen	['']	[]
2881	hebben	['']	[]
2882	voor	['']	[]
2883	de	['']	[]
2884	volksgezondheid	['']	[]
2885	en	['']	[]
2886	veiligheid	['']	[]
2887	van	['']	[]
2888	burgers	['']	[]
2889	bij	['']	[]
2890	deze	['']	[]
2891	of	['']	[]
2892	een	['']	[]
2893	volgende	['']	[]
2894	infectieziektecrisis	['']	[]
2895	.	['']	[]
2896	Het	['']	[]
2897	belang	['']	[]
2898	van	['']	[]
2899	deze	['']	[]
2900	vertrouwelijkheid	['']	[]
2901	weegt	['']	[]
2902	daarom	['']	[]
2903	ook	['']	[]
2904	nu	['']	[]
2905	nog	['']	[]
2906	zwaarder	['']	[]
2907	dan	['']	[]
2908	het	['']	[]
2909	belang	['']	[]
2910	van	['']	[]
2911	openbaarmaking	['']	[]
2912	van	['']	[]
2913	de	['']	[]
2914	documenten	['']	[]
2915	.	['']	[]
2916	Daarnaast	['']	[]
2917	adviseert	['']	[]
2918	u	['']	[]
2919	om	['']	[]
2920	voorbereidende	['']	[]
2921	wetenschappelijke	['']	[]
2922	stukken	['']	[]
2923	openbaar	['']	[]
2924	te	['']	[]
2925	maken	['']	[]
2926	.	['']	[]
2927	Voorbereidende	['']	[]
2928	stukken	['']	[]
2929	zijn	['']	[]
2930	veelal	['']	[]
2931	concepten	['']	[]
2932	of	['']	[]
2933	zijn	['']	[]
2934	doorvlochten	['']	[]
2935	van	['']	[]
2936	wetenschappelijk	['']	[]
2937	beraad	['']	[]
2938	waar	['']	[]
2939	OMT-leden	['']	[]
2940	bij	['']	[]
2941	betrokken	['']	[]
2942	zijn	['']	[]
2943	.	['']	[]
2944	Ook	['']	[]
2945	voor	['']	[]
2946	deze	['']	[]
2947	documenten	['']	[]
2948	dringt	['']	[]
2949	u	['B_PER_4']	[]
2950	aan	['']	[]
2951	op	['']	[]
2952	toepassing	['']	[]
2953	van	['']	[]
2954	artikel	['']	[]
2955	2.4	['']	[]
2956	,	['']	[]
2957	vijfde	['']	[]
2958	lid	['']	[]
2959	,	['']	[]
2960	van	['']	[]
2961	de	['']	[]
2962	Woo	['']	[]
2963	.	['']	[]
2964	Wetenschappers	['']	[]
2965	moeten	['']	[]
2966	in	['']	[]
2967	voorbereiding	['']	[]
2968	van	['']	[]
2969	het	['']	[]
2970	advies	['']	[]
2971	vanuit	['']	[]
2972	inhoudelijk	['']	[]
2973	perspectief	['']	[]
2974	kunnen	['']	[]
2975	discussiëren	['']	[]
2976	en	['']	[]
2977	onder	['']	[]
2978	hoge	['']	[]
2979	druk	['']	[]
2980	vrij	['']	[]
2981	met	['']	[]
2982	elkaar	['']	[]
2983	van	['']	[]
2984	gedachten	['']	[]
2985	kunnen	['']	[]
2986	wisselen	['']	[]
2987	.	['']	[]
2988	Dit	['']	[]
2989	belang	['']	[]
2990	weegt	['']	[]
2991	zwaarder	['']	[]
2992	dan	['']	[]
2993	het	['']	[]
2994	belang	['']	[]
2995	van	['']	[]
2996	openbaarmaking	['']	[]
2997	.	['']	[]
2998	Ik	['B_PER_3']	[]
2999	zie	['']	[]
3000	ook	['']	[]
3001	voor	['']	[]
3002	deze	['']	[]
3003	situatie	['']	[]
3004	geen	['']	[]
3005	reden	['']	[]
3006	om	['']	[]
3007	artikel	['']	[]
3008	2.4	['']	[]
3009	,	['']	[]
3010	vijfde	['']	[]
3011	lid	['']	[]
3012	,	['']	[]
3013	van	['']	[]
3014	de	['']	[]
3015	Woo	['']	[]
3016	toe	['']	[]
3017	te	['']	[]
3018	passen	['']	[]
3019	.	['']	[]
3020	Met	['']	[]
3021	het	['']	[]
3022	toepassen	['']	[]
3023	van	['']	[]
3024	artikel	['']	[]
3025	2.4	['']	[]
3026	,	['']	[]
3027	vijfde	['']	[]
3028	lid	['']	[]
3029	,	['']	[]
3030	van	['']	[]
3031	de	['']	[]
3032	Woo	['']	[]
3033	in	['']	[]
3034	algemene	['']	[]
3035	zin	['']	[]
3036	zou	['']	[]
3037	afbreuk	['']	[]
3038	worden	['']	[]
3039	gedaan	['']	[]
3040	aan	['']	[]
3041	het	['']	[]
3042	hogere	['']	[]
3043	belang	['']	[]
3044	dat	['']	[]
3045	wetenschappers	['']	[]
3046	in	['']	[]
3047	vrijheid	['']	[]
3048	en	['']	[]
3049	onder	['']	[]
3050	absolute	['']	[]
3051	vertrouwelijkheid	['']	[]
3052	kritisch	['']	[]
3053	van	['']	[]
3054	gedachten	['']	[]
3055	kunnen	['']	[]
3056	wisselen	['']	[]
3057	.	['']	[]
3058	Advies	['']	[]
3059	3	['']	[]
3060	)	['']	[]
3061	over	['']	[]
3062	maximale	['']	[]
3063	transparantie	['']	[]
3064	over	['']	[]
3065	motieven	['']	[]
3066	voor	['']	[]
3067	vertrouwelijkheid	['']	[]
3068	Uw	['B_PER_4']	[]
3069	derde	['']	[]
3070	advies	['']	[]
3071	ziet	['']	[]
3072	op	['']	[]
3073	het	['']	[]
3074	maximaal	['']	[]
3075	transparant	['']	[]
3076	zijn	['']	[]
3077	over	['']	[]
3078	motieven	['']	[]
3079	voor	['']	[]
3080	vertrouwelijkheid	['']	[]
3081	.	['']	[]
3082	Daartoe	['']	[]
3083	dringt	['']	[]
3084	u	['B_PER_4']	[]
3085	aan	['']	[]
3086	op	['']	[]
3087	een	['']	[]
3088	betere	['']	[]
3089	motivering	['']	[]
3090	van	['']	[]
3091	(	['']	[]
3092	deel	['']	[]
3093	)	['']	[]
3094	besluiten	['']	[]
3095	,	['']	[]
3096	vooral	['']	[]
3097	wanneer	['']	[]
3098	de	['']	[]
3099	openbaarmaking	['']	[]
3100	van	['']	[]
3101	een	['']	[]
3102	document	['']	[]
3103	integraal	['']	[]
3104	wordt	['']	[]
3105	geweigerd	['']	[]
3106	.	['']	[]
3107	Verder	['']	[]
3108	pleit	['']	[]
3109	u	['B_PER_4']	[]
3110	voor	['']	[]
3111	het	['']	[]
3112	publiceren	['']	[]
3113	van	['']	[]
3114	relevante	['']	[]
3115	beleidslijnen	['']	[]
3116	,	['']	[]
3117	werkinstructies	['']	[]
3118	en	['']	[]
3119	afspraken	['']	[]
3120	over	['']	[]
3121	vertrouwelijkheid	['']	[]
3122	met	['']	[]
3123	OMT-leden	['']	[]
3124	,	['']	[]
3125	en	['']	[]
3126	voor	['']	[]
3127	een	['']	[]
3128	1	['']	[]
3129	Kamerbrief	['']	[]
3130	Audiobestanden	['']	[]
3131	OMT-vergaderingen	['']	[]
3132	19	['']	[]
3133	oktober	['']	[]
3134	2022	['']	[]
3135	.	['']	[]
3136	Secretaris	['B_PER_3']	[]
3137	Generaal	['I_PER_3']	[]
3138	/	['']	[]
3139	plv.	['']	[]
3140	Secretaris	['B_PER_3']	['B_PER_12']
3141	Generaal	['I_PER_3']	[]
3142	Programmadirectie	['I_PER_3']	[]
3143	Openbaarheid	['I_PER_3']	[]
3144	Team	['I_PER_3']	[]
3145	F	['I_PER_3']	[]
3146	Kenmerk	['']	[]
3147	3598473-1048681-PDO	['']	[]
3148	Pagina	['']	[]
3149	6	['']	[]
3150	van	['']	[]
3151	1	['']	[]
3152	helpdesk	['']	[]
3153	of	['']	[]
3154	contactpersoon	['']	[]
3155	voor	['']	[]
3156	vragen	['']	[]
3157	van	['']	[]
3158	Woo-verzoekers	['']	[]
3159	(	['']	[]
3160	over	['']	[]
3161	de	['']	[]
3162	motivering	['']	[]
3163	van	['']	[]
3164	besluiten	['']	[]
3165	)	['']	[]
3166	.	['']	[]
3167	Ik	['B_PER_3']	[]
3168	ben	['']	[]
3169	voor	['']	[]
3170	transparantie	['']	[]
3171	over	['']	[]
3172	motieven	['']	[]
3173	voor	['']	[]
3174	vertrouwelijkheid	['']	[]
3175	.	['']	[]
3176	De	['']	[]
3177	genomen	['']	[]
3178	besluiten	['']	[]
3179	bevatten	['']	[]
3180	een	['']	[]
3181	toelichting	['']	[]
3182	op	['']	[]
3183	waarom	['']	[]
3184	bepaalde	['']	[]
3185	informatie	['']	[]
3186	niet	['']	[]
3187	openbaar	['']	[]
3188	wordt	['']	[]
3189	gemaakt	['']	[]
3190	.	['']	[]
3191	Vanwege	['']	[]
3192	het	['']	[]
3193	grote	['']	[]
3194	aantal	['']	[]
3195	documenten	['']	[]
3196	dat	['']	[]
3197	daarmee	['']	[]
3198	is	['']	[]
3199	gemoeid	['']	[]
3200	,	['']	[]
3201	doen	['']	[]
3202	we	['B_PER_3']	[]
3203	dit	['']	[]
3204	kort	['']	[]
3205	en	['']	[]
3206	bondig	['']	[]
3207	per	['']	[]
3208	categorie	['']	[]
3209	documenten	['']	[]
3210	en	['']	[]
3211	werken	['']	[]
3212	met	['']	[]
3213	inventarislijsten	['']	[]
3214	waarin	['']	[]
3215	weigeringsgronden	['']	[]
3216	terug	['']	[]
3217	te	['']	[]
3218	vinden	['']	[]
3219	zijn	['']	[]
3220	.	['']	[]
3221	In	['']	[]
3222	gesprek	['']	[]
3223	met	['']	[]
3224	journalisten	['']	[]
3225	en	['']	[]
3226	andere	['']	[]
3227	verzoekers	['']	[]
3228	brengen	['']	[]
3229	we	['B_PER_3']	[]
3230	verbeteringen	['']	[]
3231	aan	['']	[]
3232	in	['']	[]
3233	inventarislijsten	['']	[]
3234	bij	['']	[]
3235	besluiten	['']	[]
3236	.	['']	[]
3237	Zo	['']	[]
3238	worden	['']	[]
3239	de	['']	[]
3240	vindplaatsen	['']	[]
3241	van	['']	[]
3242	reeds	['']	[]
3243	openbare	['']	[]
3244	documenten	['']	[]
3245	inmiddels	['']	[]
3246	opgenomen	['']	[]
3247	op	['']	[]
3248	de	['']	[]
3249	inventarislijst	['']	[]
3250	en	['']	[]
3251	zullen	['']	[]
3252	de	['']	[]
3253	i-gronden	['']	[]
3254	nader	['']	[]
3255	worden	['']	[]
3256	gemotiveerd	['']	[]
3257	.	['']	[]
3258	Een	['']	[]
3259	compacte	['']	[]
3260	toelichting	['']	[]
3261	op	['']	[]
3262	de	['']	[]
3263	werkwijze	['']	[]
3264	is	['']	[]
3265	te	['']	[]
3266	vinden	['']	[]
3267	op	['']	[]
3268	de	['']	[]
3269	webpagina	['']	[]
3270	:	['']	[]
3271	https://www.rijksoverheid.nliministeries/ministerie-van-volksgezondheid-welzijn-	['']	[]
3272	en-sport/aanpak-vws-woo-verzoeken-corona	['']	[]
3273	.	['']	[]
3274	Ik	['B_PER_3']	[]
3275	zal	['']	[]
3276	onderzoeken	['']	[]
3277	of	['']	[]
3278	deze	['']	[]
3279	website	['']	[]
3280	(	['']	[]
3281	of	['']	[]
3282	de	['']	[]
3283	eerder	['']	[]
3284	in	['']	[]
3285	deze	['']	[]
3286	reactie	['']	[]
3287	genoemde	['']	[]
3288	nieuwe	['']	[]
3289	website	['']	[]
3290	)	['']	[]
3291	benut	['']	[]
3292	kan	['']	[]
3293	worden	['']	[]
3294	om	['']	[]
3295	de	['']	[]
3296	transparantie	['']	[]
3297	over	['']	[]
3298	onze	['B_PER_3']	[]
3299	werkwijze	['']	[]
3300	,	['']	[]
3301	en	['']	[]
