	token	gold	model
2246	contactpersoon	['']	[]
2247	van	['']	[]
2248	de	['']	[]
2249	inspecties	['']	[]
2250	.	['']	[]
2251	Hoogachtend	['']	[]
2252	,	['']	[]
2253	namens	['']	[]
2254	de	['']	[]
2255	drie	['']	[]
2256	inspecties	['']	[]
2257	,	['']	[]
2258	mw.	['']	[]
2259	mr.	['']	['B_PER_10']
2260	M.A.H.	['B_PER_7']	['I_PER_10']
2261	Boelema	['I_PER_7']	['I_PER_10']
2262	,	['']	[]
2263	coördinerend	['B_PER_7']	[]
2264	inspecteur	['I_PER_7']	[]
2265	,	['']	[]
2266	voorzitter	['B_PER_7']	[]
2267	Commissie	['I_PER_7']	[]
2268	Meldingen	['I_PER_7']	[]
2269	Jeugd	['I_PER_7']	[]
2270	Inspectie	['I_PER_7']	[]
2271	Jeugdzorg	['I_PER_7']	[]
2272	mevrouw	['B_PER_4']	[]
2273	drs.	['I_PER_4']	[]
2274	N.	['I_PER_4']	['B_PER_11']
2275	Hippe	['I_PER_4']	['I_PER_11']
2276	Postbus	['']	[]
2277	483	['']	[]
2278	3500	['']	[]
2279	AL	['']	[]
2280	Utrecht	['']	[]
2281	1.	['']	[]
2282	van	['B_PER_1']	[]
2283	Gijssel	['I_PER_1']	['B_PER_12']
2284	Geachte	['']	[]
2285	mevrouw	['B_PER_4']	['B_PER_13']
2286	Hippe	['I_PER_4']	['I_PER_14']
2287	,	['']	[]
2288	H	['']	[]
2289	111	['']	[]
2290	r~t	['']	[]
2291	8'	['']	[]
2292		['']	[]
2293	'	['']	[]
2294	51	['']	[]
2295	165	['']	[]
2296	µ	['']	[]
2297	J	['']	[]
2298	H	['']	[]
2299	lv..,i	['']	[]
2300	fl	['']	[]
2301	2	['']	[]
2302	407	['']	[]
2303	90	['']	[]
2304	O	['']	[]
2305	rai	['']	[]
2306	?	['']	[]
2307	L	['']	[]
2308	,	['']	[]
2309	407	['']	[]
2310	90	['']	[]
2311	90	['']	[]
2312	o~lLU	['']	[]
2313	\	['']	[]
2314	8.3	['']	[]
2315	1160	['']	[]
2316	/18	['']	[]
2317	z	['']	[]
2318	,	['']	[]
2319	,	['']	[]
2320	anN,	['']	[]
2321	bJ	['']	[]
2322	f	['']	[]
2323	m.1111	['']	[]
2324	:	['']	[]
2325	oo~t	['']	[]
2326	·	['']	[]
2327	naariemmer11eoe.n	['']	[]
2328	,	['']	[]
2329	1N	['']	[]
2330		['']	[]
2331	\	['']	[]
2332	,T	['']	[]
2333	I	['']	[]
2334	addendum	['']	[]
2335	brief	['']	[]
2336	Op	['']	[]
2337	27	['']	[]
2338	september	['']	[]
2339	2017	['']	[]
2340	stuurden	['']	[]
2341	de	['']	[]
2342	colleges	['']	[]
2343	van	['']	[]
2344	Amsterdam	['']	[]
2345	en	['']	[]
2346	Haarlemmerliede	['']	[]
2347	en	['']	[]
2348	Spaarnwoude	['']	[]
2349	u	['']	[]
2350	een	['']	[]
2351	brief	['']	[]
2352	met	['']	[]
2353	een	['']	[]
2354	nadere	['']	[]
2355	uitwerking	['']	[]
2356	van	['']	[]
2357	verbeterpunten	['']	[]
2358	ten	['']	[]
2359	aanzien	['']	[]
2360	van	['']	[]
2361	kindveiligheid	['']	[]
2362	bij	['']	[]
2363	regio-overstijgende	['']	[]
2364	casuïstiek	['']	[]
2365	op	['']	[]
2366	het	['']	[]
2367	gebied	['']	[]
2368	van	['']	[]
2369	huiselijk	['']	[]
2370	geweld	['']	[]
2371	en	['']	[]
2372	kindermishandeling	['']	[]
2373	.	['']	[]
2374	In	['']	[]
2375	het	['']	[]
2376	Verbeterplan	['']	[]
2377	kindveilîgheid	['']	[]
2378	bij	['']	[]
2379	regio-overstijgende	['']	[]
2380	casuîstiek	['']	[]
2381	zijn	['']	[]
2382	mogelijkheden	['']	[]
2383	genoemd	['']	[]
2384	die	['']	[]
2385	de	['']	[]
2386	gemeenten	['']	[]
2387	zien	['']	[]
2388	om	['']	[]
2389	er	['']	[]
2390	voor	['']	[]
2391	te	['']	[]
2392	zorgen	['']	[]
2393	dat	['']	[]
2394	regionale	['']	[]
2395	verschillen	['']	[]
2396	geen	['']	[]
2397	risico	['']	[]
2398	vormen	['']	[]
2399	voor	['']	[]
2400	de	['']	[]
2401	kwaliteit	['']	[]
2402	van	['']	[]
2403	de	['']	[]
2404	geleverde	['']	[]
2405	zorg	['']	[]
2406	.	['']	[]
2407	Eén	['']	[]
2408	van	['']	[]
2409	de	['']	[]
2410	punten	['']	[]
2411	die	['']	[]
2412	door	['']	[]
2413	beide	['']	[]
2414	gemeenten	['']	[]
2415	zijn	['']	[]
2416	onderschreven	['']	[]
2417	willen	['']	[]
2418	wij	['B_PER_1']	[]
2419	graag	['']	[]
2420	nog	['']	[]
2421	apart	['']	[]
2422	onder	['']	[]
2423	de	['']	[]
2424	aandacht	['']	[]
2425	brengen	['']	[]
2426	.	['']	[]
2427	Het	['']	[]
2428	betreft	['']	[]
2429	de	['']	[]
2430	regievoering	['']	[]
2431	vanuit	['']	[]
2432	politie	['']	[]
2433	en	['']	[]
2434	Veilig	['']	[]
2435	Thuis	['']	[]
2436	en	['']	[]
2437	de	['']	[]
2438	onderlinge	['']	[]
2439	afstemming	['']	[]
2440	daarbij	['']	[]
2441	.	['']	[]
2442	In	['']	[]
2443	het	['']	[]
2444	verbeterplan	['']	[]
2445	is	['']	[]
2446	hierover	['']	[]
2447	het	['']	[]
2448	volgende	['']	[]
2449	opgenomen	['']	[]
2450	:	['']	[]
2451	•	['']	[]
2452	Veilig	['']	[]
2453	Thuis	['']	[]
2454	:	['']	[]
2455	Bij	['']	[]
2456	regio-overstijgende	['']	[]
2457	casuïstiek	['']	[]
2458	in	['']	[]
2459	relatie	['']	[]
2460	tot	['']	[]
2461	Huiselijk	['']	[]
2462	geweld	['']	[]
2463	en	['']	[]
2464	Kindermishandeling	['']	[]
2465	maken	['']	[]
2466	de	['']	[]
2467	betrokken	['']	[]
2468	Veilig	['']	[]
2469	Thuis	['']	[]
2470	organisaties	['']	[]
2471	concrete	['']	[]
2472	afspraken	['']	[]
2473	wie	['']	[]
2474	in	['']	[]
2475	de	['']	[]
2476	lead	['']	[]
2477	is	['']	[]
2478	in	['']	[]
2479	de	['']	[]
2480	betreffende	['']	[]
2481	casus	['']	[]
2482	.	['']	[]
2483	Deze	['']	[]
2484	afspraken	['']	[]
2485	worden	['']	[]
2486	vastgelegd	['']	[]
2487	.	['']	[]
2488	Een	['']	[]
2489	dergelijke	['']	[]
2490	afspraak	['']	[]
2491	bestaat	['']	[]
2492	al	['']	[]
2493	over	['']	[]
2494	uitwisseling	['']	[]
2495	van	['']	[]
2496	gegevens	['']	[]
2497	bij	['']	[]
2498	verhuizingen	['']	[]
2499	van	['']	[]
2500	gezinnen	['']	[]
2501	.	['']	[]
2502	•	['']	[]
2503	Politie	['']	[]
2504	:	['']	[]
2505	Bij	['']	[]
2506	eenheid-overstijgende	['']	[]
2507	casuïstiek	['']	[]
2508	in	['']	[]
2509	relatie	['']	[]
2510	tot	['']	[]
2511	Huiselijk	['']	[]
2512	geweld	['']	[]
2513	en	['']	[]
2514	Kindermishandeling	['']	[]
2515	leggen	['']	[]
2516	de	['']	[]
2517	betrokken	['']	[]
2518	wijkagenten	['']	[]
2519	contact	['']	[]
2520	en	['']	[]
2521	maken	['']	[]
2522	concrete	['']	[]
2523	afspraken	['']	[]
2524	wie	['']	[]
2525	in	['']	[]
2526	de	['']	[]
2527	lead	['']	[]
2528	is	['']	[]
2529	in	['']	[]
2530	de	['']	[]
2531	betreffende	['']	[]
2532	casus	['']	[]
2533	.	['']	[]
2534	De	['']	[]
2535	afspraken	['']	[]
2536	worden	['']	[]
2537	vastgelegd	['']	[]
2538	.	['']	[]
2539	Bank	['']	[]
2540	Nedenandse	['']	[]
2541	Gemeenten	['']	[]
2542	28.50.03.224	['']	[]
2543	IBAN	['']	[]
2544	:	['']	[]
2545	NL22BNGH0285003224	['']	[]
2546	BIC	['']	[]
2547	:	['']	[]
2548	BNGHNL2G	['']	[]
2549	Gemeente	['']	[]
2550	Haarlemmerilech	['']	[]
2551	Bij	['']	[]
2552	knelpunten	['']	[]
2553	of	['']	[]
2554	onverenigbare	['']	[]
2555	standpunten	['']	[]
2556	wordt	['']	[]
2557	geëscaleerd	['']	[]
2558	tot	['']	[]
2559	het	['']	[]
2560	hoogste	['']	[]
2561	niveau	['']	[]
2562	dat	['']	[]
2563	nodig	['']	[]
2564	is	['']	[]
2565	om	['']	[]
2566	tot	['']	[]
2567	een	['']	[]
2568	resultaat	['']	[]
2569	te	['']	[]
2570	komen	['']	[]
2571	.	['']	[]
2572	Jedere	['']	[]
2573	organisatie	['']	[]
2574	brengt	['']	[]
2575	deze	['']	[]
2576	afspraak	['']	[]
2577	nogmaals	['']	[]
2578	onder	['']	[]
2579	de	['']	[]
2580	aandacht	['']	[]
2581	bij	['']	[]
2582	haar	['']	[]
2583	teamleiders/eerstvolgende	['']	[]
2584	leidinggevende	['']	[]
2585	.	['']	[]
2586	Met	['']	[]
2587	het	['']	[]
2588	maken	['']	[]
2589	van	['']	[]
2590	bovengenoemde	['']	[]
2591	afspraken	['']	[]
2592	over	['']	[]
2593	de	['']	[]
2594	regiefunctie	['']	[]
2595	binnen	['']	[]
2596	de	['']	[]
2597	veiligheidsketen	['']	[]
2598	(	['']	[]
2599	de	['']	[]
2600	politie	['']	[]
2601	)	['']	[]
2602	en	['']	[]
2603	binnen	['']	[]
2604	de	['']	[]
2605	zorgketen	['']	[]
2606	(	['']	[]
2607	Veilig	['']	[]
2608	Thuis	['']	[]
2609	)	['']	[]
2610	is	['']	[]
2611	duidelijk	['']	[]
2612	bij	['']	[]
2613	wie	['']	[]
2614	men	['']	[]
2615	terecht	['']	[]
2616	kan	['']	[]
2617	en	['']	[]
2618	is	['']	[]
2619	de	['']	[]
2620	kans	['']	[]
2621	kleiner	['']	[]
2622	dat	['']	[]
2623	informatie	['']	[]
2624	niet	['']	[]
2625	goed	['']	[]
2626	terecht	['']	[]
2627	komt	['']	[]
2628	of	['']	[]
2629	niet	['']	[]
2630	wordt	['']	[]
2631	teruggekoppeld	['']	[]
2632	bij	['']	[]
2633	op-	['']	[]
2634	en	['']	[]
2635	afschalen	['']	[]
2636	van	['']	[]
2637	casuïstiek	['']	[]
2638	.	['']	[]
2639	Wij	['B_PER_1']	[]
2640	zouden	['']	[]
2641	graag	['']	[]
2642	zien	['']	[]
2643	dat	['']	[]
2644	de	['']	[]
2645	regiefunctie	['']	[]
2646	ook	['']	[]
2647	tussen	['']	[]
2648	de	['']	[]
2649	veiligheidsketen	['']	[]
2650	en	['']	[]
2651	de	['']	[]
2652	zorgketen	['']	[]
2653	beter	['']	[]
2654	wordt	['']	[]
2655	afgestemd	['']	[]
2656	.	['']	[]
2657	Nu	['']	[]
2658	kan	['']	[]
2659	bij	['']	[]
2660	regio-	['']	[]
2661	en	['']	[]
2662	eenheidoverstijgende	['']	[]
2663	casuîstiek	['']	[]
2664	de	['']	[]
2665	regiefunctie	['']	[]
2666	zijn	['']	[]
2667	belegd	['']	[]
2668	bij	['']	[]
2669	Veilig	['']	[]
2670	Thuis	['']	[]
2671	in	['']	[]
2672	de	['']	[]
2673	ene	['']	[]
2674	regio	['']	[]
2675	en	['']	[]
2676	bij	['']	[]
2677	de	['']	[]
2678	politie	['']	[]
2679	in	['']	[]
2680	(	['']	[]
2681	een	['']	[]
2682	eenheid	['']	[]
2683	binnen	['']	[]
2684	)	['']	[]
2685	de	['']	[]
2686	andere	['']	[]
2687	regio	['']	[]
2688	.	['']	[]
2689	Regie	['']	[]
2690	van	['']	[]
2691	politie	['']	[]
2692	en	['']	[]
2693	Veilig	['']	[]
2694	Thuis	['']	[]
2695	kan	['']	[]
2696	beter	['']	[]
2697	binnen	['']	[]
2698	hetzelfde	['']	[]
2699	werkgebied	['']	[]
2700	worden	['']	[]
2701	uitgevoerd	['']	[]
2702	om	['']	[]
2703	de	['']	[]
2704	lijnen	['']	[]
2705	zo	['']	[]
2706	kort	['']	[]
2707	mogelijk	['']	[]
2708	te	['']	[]
2709	houden	['']	[]
2710	.	['']	[]
2711	De	['']	[]
2712	kans	['']	[]
2713	dat	['']	[]
2714	men	['']	[]
2715	elkaar	['']	[]
2716	kent	['']	[]
2717	is	['']	[]
2718	dan	['']	[]
2719	groter	['']	[]
2720	en	['']	[]
2721	dat	['']	[]
2722	maakt	['']	[]
2723	het	['']	[]
2724	eenvoudiger	['']	[]
2725	om	['']	[]
2726	contacten	['']	[]
2727	te	['']	[]
2728	leggen	['']	[]
2729	en	['']	[]
2730	te	['']	[]
2731	onderhouden	['']	[]
2732	.	['']	[]
2733	Wij	['B_PER_1']	[]
2734	gaan	['']	[]
2735	de	['']	[]
2736	gemaakte	['']	[]
2737	afspraken	['']	[]
2738	over	['']	[]
2739	de	['']	[]
2740	samenwerking	['']	[]
2741	en	['']	[]
2742	afstemming	['']	[]
2743	van	['']	[]
2744	zorg	['']	[]
2745	en	['']	[]
2746	veiligheid	['']	[]
2747	bij	['']	[]
2748	regio-overstijgende	['']	[]
2749	casuïstiek	['']	[]
2750	bespreken	['']	[]
2751	in	['']	[]
2752	het	['']	[]
2753	driehoeksoverleg	['']	[]
2754	.	['']	[]
2755	Wij	['B_PER_1']	[]
2756	willen	['']	[]
2757	samen	['']	[]
2758	met	['']	[]
2759	de	['']	[]
2760	gemeenten	['']	[]
2761	Haarlemmermeer	['']	[]
2762	en	['']	[]
2763	Amsterdam	['']	[]
2764	de	['']	[]
2765	mogelijkheden	['']	[]
2766	verkennen	['']	[]
2767	om	['']	[]
2768	de	['']	[]
2769	aansturing	['']	[]
2770	van	['']	[]
2771	politie	['']	[]
2772	hierin	['']	[]
2773	te	['']	[]
2774	betrekken	['']	[]
2775	.	['']	[]
2776	Wij	['B_PER_1']	[]
2777	zullen	['']	[]
2778	u	['B_PER_4']	[]
2779	op	['']	[]
2780	de	['']	[]
2781	hoogte	['']	[]
2782	houden	['']	[]
2783	van	['']	[]
2784	de	['']	[]
2785	voortgang	['']	[]
2786	.	['']	[]
2787	Hoogachtend	['']	[]
2788	,	['']	[]
2789	...	['']	[]
2790	r	['']	[]
2791	burgemeester	['']	[]
2792	en	['']	[]
2793	wethouders	['']	[]
2794	van	['']	[]
2795	Haarlemmerliede	['']	[]
2796	en	['']	[]
2797	Spaarnwoude	['']	[]
2798	,	['']	[]
2799	(	['']	[]
2800	l	['']	[]
2801	t	['']	[]
2802	secretaris	['']	[]
2803	,	['']	[]
2804	V	['']	[]
2805	de	['']	[]
2806	burgemeester	['']	[]
2807	,	['']	[]
2808	~~~d	['']	[]
2809	,	['']	[]
2810	)	['']	[]
2811	'-=-	['']	[]
2812	~	['']	[]
2813	~	['']	[]
2814	-=======	['']	[]
2815	:	['']	[]
2816	:	['']	[]
2817	--rr-------	['']	[]
2818	{	['']	[]
2819	G.A.	['B_PER_8']	['B_PER_15']
2820	Koot	['I_PER_8']	['I_PER_16']
2821	)	['']	['I_PER_16']
2822	(	['']	[]
2823	P.J.	['B_PER_2']	['I_PER_16']
2824	Heiliegers	['I_PER_2']	['I_PER_15']
2825	)	['']	[]
2826	'	['']	[]
2827	cc	['']	[]
2828	:	['']	[]
2829	bestuur	['']	[]
2830	Amsterdam	['']	[]
